"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Sonic_Anemometer"
"TIMESTAMP","RECORD","u","v","w","t"
"TS","RN","m/s","m/s","m/s","C"
"","","Smp","Smp","Smp","Smp"
"2021-12-03 09:21:11.55",5132936,0.124,0.024,0.294,23.79
"2021-12-03 09:21:11.6",5132937,0.154,-0.076,0.317,23.37
"2021-12-03 09:21:11.65",5132938,0.156,-0.101,0.299,23.56
"2021-12-03 09:21:11.7",5132939,0.098,-0.041,0.333,23.58
"2021-12-03 09:21:11.75",5132940,0.143,-0.051,0.364,23.81
"2021-12-03 09:21:11.8",5132941,0.17,-0.089,0.397,24.1
"2021-12-03 09:21:11.85",5132942,0.182,-0.078,0.345,24.39
"2021-12-03 09:21:11.9",5132943,0.2,0.035,0.345,24.25
"2021-12-03 09:21:11.95",5132944,0.291,-0.051,0.327,24.29
"2021-12-03 09:21:12",5132945,0.219,0.002,0.335,24.32
"2021-12-03 09:21:12.05",5132946,0.205,0.018,0.341,24.18
"2021-12-03 09:21:12.1",5132947,0.112,0.001,0.399,24.29
"2021-12-03 09:21:12.15",5132948,0.082,0.097,0.348,24.27
"2021-12-03 09:21:12.2",5132949,0.099,0.035,0.334,24.24
"2021-12-03 09:21:12.25",5132950,0.11,0.006,0.315,23.99
"2021-12-03 09:21:12.3",5132951,0.083,0.052,0.296,23.96
"2021-12-03 09:21:12.35",5132952,0.063,0.032,0.308,23.93
"2021-12-03 09:21:12.4",5132953,0.056,0.037,0.247,24.03
"2021-12-03 09:21:12.45",5132954,0.119,0.055,0.251,23.92
"2021-12-03 09:21:12.5",5132955,0.115,0.066,0.24,23.76
"2021-12-03 09:21:12.55",5132956,0.119,0.115,0.258,23.65
"2021-12-03 09:21:12.6",5132957,0.128,0.142,0.246,23.67
"2021-12-03 09:21:12.65",5132958,0.052,0.13,0.309,23.47
"2021-12-03 09:21:12.7",5132959,0.086,0.123,0.361,23.49
"2021-12-03 09:21:12.75",5132960,0.122,0.11,0.373,24.61
"2021-12-03 09:21:12.8",5132961,0.083,0.036,0.453,25.31
"2021-12-03 09:21:12.85",5132962,0.106,-0.01,0.421,25.13
"2021-12-03 09:21:12.9",5132963,0.134,-0.067,0.373,24.92
"2021-12-03 09:21:12.95",5132964,0.089,-0.126,0.422,24.94
"2021-12-03 09:21:13",5132965,0.119,-0.091,0.419,25.29
"2021-12-03 09:21:13.05",5132966,0.164,-0.125,0.478,25.59
"2021-12-03 09:21:13.1",5132967,0.105,0.034,0.422,25.45
"2021-12-03 09:21:13.15",5132968,0.156,0.058,0.348,25.59
"2021-12-03 09:21:13.2",5132969,0.102,0.038,0.415,25.42
"2021-12-03 09:21:13.25",5132970,0.106,0.062,0.484,25.23
"2021-12-03 09:21:13.3",5132971,0.064,0.124,0.383,25.05
"2021-12-03 09:21:13.35",5132972,0.052,0.203,0.33,25.06
"2021-12-03 09:21:13.4",5132973,0.036,0.111,0.322,24.99
"2021-12-03 09:21:13.45",5132974,-0.004,0.081,0.305,24.95
"2021-12-03 09:21:13.5",5132975,0.008,0.06,0.307,24.89
"2021-12-03 09:21:13.55",5132976,-0.051,0.103,0.339,25.07
"2021-12-03 09:21:13.6",5132977,-0.056,0.174,0.308,24.99
"2021-12-03 09:21:13.65",5132978,-0.038,0.159,0.322,24.78
"2021-12-03 09:21:13.7",5132979,-0.008,0.148,0.348,24.8
"2021-12-03 09:21:13.75",5132980,0.057,-0.006,0.35,24.84
"2021-12-03 09:21:13.8",5132981,0.036,0.018,0.343,25.02
"2021-12-03 09:21:13.85",5132982,0.056,0.034,0.32,24.73
"2021-12-03 09:21:13.9",5132983,-0.009,0.046,0.302,24.68
"2021-12-03 09:21:13.95",5132984,0.053,-0.052,0.292,24.7
"2021-12-03 09:21:14",5132985,0.054,-0.032,0.352,24.68
"2021-12-03 09:21:14.05",5132986,0.084,-0.024,0.376,24.82
"2021-12-03 09:21:14.1",5132987,0.088,0.065,0.323,24.68
"2021-12-03 09:21:14.15",5132988,0.049,0.088,0.267,24.88
"2021-12-03 09:21:14.2",5132989,0.088,0.022,0.273,25.02
"2021-12-03 09:21:14.25",5132990,0.046,0.014,0.31,24.74
"2021-12-03 09:21:14.3",5132991,0.013,0.067,0.338,25.16
"2021-12-03 09:21:14.35",5132992,0.016,0.096,0.275,24.91
"2021-12-03 09:21:14.4",5132993,-0.098,0.064,0.213,24.83
"2021-12-03 09:21:14.45",5132994,-0.127,0.055,0.208,24.51
"2021-12-03 09:21:14.5",5132995,-0.052,0.066,0.252,24.75
"2021-12-03 09:21:14.55",5132996,-0.001,0.07,0.274,24.79
"2021-12-03 09:21:14.6",5132997,0.04,0.125,0.247,24.55
"2021-12-03 09:21:14.65",5132998,0.072,0.1,0.238,23.96
"2021-12-03 09:21:14.7",5132999,0.082,0.083,0.253,23.78
"2021-12-03 09:21:14.75",5133000,0.089,0.075,0.303,23.5
"2021-12-03 09:21:14.8",5133001,0.086,0.137,0.315,23.54
"2021-12-03 09:21:14.85",5133002,0.088,0.154,0.352,23.91
"2021-12-03 09:21:14.9",5133003,0.171,0.185,0.339,23.71
"2021-12-03 09:21:14.95",5133004,0.187,0.035,0.401,23.88
"2021-12-03 09:21:15",5133005,0.276,0.008,0.294,23.82
"2021-12-03 09:21:15.05",5133006,0.257,-0.081,0.367,24.44
"2021-12-03 09:21:15.1",5133007,0.176,-0.006,0.375,25.22
"2021-12-03 09:21:15.15",5133008,0.11,-0.008,0.453,26.1
"2021-12-03 09:21:15.2",5133009,0.09,0.063,0.424,26.19
"2021-12-03 09:21:15.25",5133010,0.09,0.058,0.401,26.04
"2021-12-03 09:21:15.3",5133011,-0.012,0.161,0.362,25.93
"2021-12-03 09:21:15.35",5133012,0.057,0.216,0.384,25.13
"2021-12-03 09:21:15.4",5133013,0.048,0.125,0.421,25.03
"2021-12-03 09:21:15.45",5133014,-0.006,0.187,0.393,24.68
"2021-12-03 09:21:15.5",5133015,0.173,0.07,0.35,24.56
"2021-12-03 09:21:15.55",5133016,0.144,0.101,0.363,24.27
"2021-12-03 09:21:15.6",5133017,0.098,0.038,0.343,24.63
"2021-12-03 09:21:15.65",5133018,0.196,0.062,0.407,24.91
"2021-12-03 09:21:15.7",5133019,0.163,-0.009,0.483,25.35
"2021-12-03 09:21:15.75",5133020,0.069,0.113,0.477,25.23
"2021-12-03 09:21:15.8",5133021,0.019,0.105,0.484,25.45
"2021-12-03 09:21:15.85",5133022,0.078,0.121,0.386,25.33
"2021-12-03 09:21:15.9",5133023,-0.007,0.108,0.41,25.16
"2021-12-03 09:21:15.95",5133024,0.004,0.18,0.414,25.16
"2021-12-03 09:21:16",5133025,-0.097,0.167,0.463,24.87
"2021-12-03 09:21:16.05",5133026,0.03,0.174,0.431,24.87
"2021-12-03 09:21:16.1",5133027,0.063,0.22,0.394,24.43
"2021-12-03 09:21:16.15",5133028,0.104,0.17,0.408,24.05
"2021-12-03 09:21:16.2",5133029,0.147,0.278,0.433,23.98
"2021-12-03 09:21:16.25",5133030,0.121,0.33,0.371,24.22
"2021-12-03 09:21:16.3",5133031,0.059,0.275,0.4,23.6
"2021-12-03 09:21:16.35",5133032,0.056,0.265,0.373,23.94
"2021-12-03 09:21:16.4",5133033,0.103,0.199,0.335,23.59
"2021-12-03 09:21:16.45",5133034,0.125,0.218,0.301,23.64
"2021-12-03 09:21:16.5",5133035,0.099,0.219,0.262,23.86
"2021-12-03 09:21:16.55",5133036,0.058,0.153,0.285,23.82
"2021-12-03 09:21:16.6",5133037,0.024,0.122,0.263,23.73
"2021-12-03 09:21:16.65",5133038,0.016,0.068,0.236,24.23
"2021-12-03 09:21:16.7",5133039,0.037,0.063,0.26,24.46
"2021-12-03 09:21:16.75",5133040,0.005,0,0.311,25.05
"2021-12-03 09:21:16.8",5133041,0.075,-0.019,0.316,25.23
"2021-12-03 09:21:16.85",5133042,0.048,-0.083,0.31,25.54
"2021-12-03 09:21:16.9",5133043,-0.087,-0.063,0.258,25.92
"2021-12-03 09:21:16.95",5133044,-0.156,-0.03,0.19,26.38
"2021-12-03 09:21:17",5133045,-0.038,-0.022,0.207,26.66
"2021-12-03 09:21:17.05",5133046,0.035,-0.078,0.207,26.76
"2021-12-03 09:21:17.1",5133047,0.054,-0.071,0.256,26.72
"2021-12-03 09:21:17.15",5133048,0.096,-0.116,0.263,26.63
"2021-12-03 09:21:17.2",5133049,0.145,-0.084,0.276,26.38
"2021-12-03 09:21:17.25",5133050,0.156,-0.047,0.368,25.51
"2021-12-03 09:21:17.3",5133051,0.156,-0.134,0.374,25.17
"2021-12-03 09:21:17.35",5133052,0.089,-0.008,0.335,24.72
"2021-12-03 09:21:17.4",5133053,0.091,0.013,0.279,24.43
"2021-12-03 09:21:17.45",5133054,0.085,0.096,0.296,24.3
"2021-12-03 09:21:17.5",5133055,0.106,0.101,0.277,24.44
"2021-12-03 09:21:17.55",5133056,0.142,0.086,0.235,24.55
"2021-12-03 09:21:17.6",5133057,0.126,0.112,0.22,24.8
"2021-12-03 09:21:17.65",5133058,0.124,0.094,0.202,24.72
"2021-12-03 09:21:17.7",5133059,0.251,-0.021,0.216,25.34
"2021-12-03 09:21:17.75",5133060,0.122,-0.14,0.394,26.85
"2021-12-03 09:21:17.8",5133061,0.003,-0.198,0.372,28.4
"2021-12-03 09:21:17.85",5133062,0.054,-0.208,0.365,28.18
"2021-12-03 09:21:17.9",5133063,0.022,-0.189,0.372,27.93
"2021-12-03 09:21:17.95",5133064,0.057,-0.063,0.451,27.7
"2021-12-03 09:21:18",5133065,0.07,-0.031,0.489,27.49
"2021-12-03 09:21:18.05",5133066,0.07,-0.093,0.559,27.81
"2021-12-03 09:21:18.1",5133067,0.125,-0.019,0.607,27.6
"2021-12-03 09:21:18.15",5133068,0.147,-0.093,0.559,26.94
"2021-12-03 09:21:18.2",5133069,0.14,-0.076,0.55,26.52
"2021-12-03 09:21:18.25",5133070,0.204,-0.024,0.431,25.77
"2021-12-03 09:21:18.3",5133071,0.198,-0.143,0.412,25.56
"2021-12-03 09:21:18.35",5133072,0.089,-0.119,0.457,26.08
"2021-12-03 09:21:18.4",5133073,0.201,-0.088,0.413,26.4
"2021-12-03 09:21:18.45",5133074,0.197,-0.085,0.402,26.26
"2021-12-03 09:21:18.5",5133075,0.089,0.052,0.456,25.68
"2021-12-03 09:21:18.55",5133076,0.086,0.133,0.429,25.1
"2021-12-03 09:21:18.6",5133077,0.105,0.144,0.457,24.68
"2021-12-03 09:21:18.65",5133078,0.085,0.241,0.418,24.32
"2021-12-03 09:21:18.7",5133079,-0.022,0.196,0.443,24.03
"2021-12-03 09:21:18.75",5133080,0.008,0.124,0.439,24.1
"2021-12-03 09:21:18.8",5133081,0.018,0.07,0.39,23.87
"2021-12-03 09:21:18.85",5133082,0.082,0.093,0.368,23.67
"2021-12-03 09:21:18.9",5133083,0.057,0.025,0.361,23.66
"2021-12-03 09:21:18.95",5133084,0.103,0.072,0.292,23.34
"2021-12-03 09:21:19",5133085,0.066,0.026,0.309,23.25
"2021-12-03 09:21:19.05",5133086,0.083,0.017,0.319,23.09
"2021-12-03 09:21:19.1",5133087,0.068,0.051,0.327,22.91
"2021-12-03 09:21:19.15",5133088,0.091,0.031,0.316,22.76
"2021-12-03 09:21:19.2",5133089,0.082,0.009,0.357,22.64
"2021-12-03 09:21:19.25",5133090,0.137,0,0.359,22.96
"2021-12-03 09:21:19.3",5133091,0.147,0.03,0.355,23.22
"2021-12-03 09:21:19.35",5133092,0.15,0.01,0.326,23.15
"2021-12-03 09:21:19.4",5133093,0.121,-0.003,0.319,23.66
"2021-12-03 09:21:19.45",5133094,0.065,0.045,0.257,24.13
"2021-12-03 09:21:19.5",5133095,-0.004,0.123,0.257,23.71
"2021-12-03 09:21:19.55",5133096,-0.019,0.177,0.257,23.4
"2021-12-03 09:21:19.6",5133097,0.005,0.174,0.233,23.37
"2021-12-03 09:21:19.65",5133098,-0.022,0.178,0.23,23.15
"2021-12-03 09:21:19.7",5133099,0.007,0.178,0.223,23.13
"2021-12-03 09:21:19.75",5133100,0.024,0.174,0.193,23.03
"2021-12-03 09:21:19.8",5133101,-0.011,0.158,0.232,23.17
"2021-12-03 09:21:19.85",5133102,0.003,0.188,0.236,23.34
"2021-12-03 09:21:19.9",5133103,0.006,0.178,0.226,23.39
"2021-12-03 09:21:19.95",5133104,0.003,0.182,0.22,23.37
"2021-12-03 09:21:20",5133105,0.028,0.236,0.223,22.93
"2021-12-03 09:21:20.05",5133106,0.064,0.215,0.269,22.71
"2021-12-03 09:21:20.1",5133107,0.034,0.21,0.265,22.48
"2021-12-03 09:21:20.15",5133108,0.025,0.188,0.258,22.69
"2021-12-03 09:21:20.2",5133109,0.017,0.239,0.263,22.21
"2021-12-03 09:21:20.25",5133110,0.008,0.228,0.247,22.09
"2021-12-03 09:21:20.3",5133111,0.018,0.259,0.231,22.06
"2021-12-03 09:21:20.35",5133112,0.057,0.267,0.213,21.73
"2021-12-03 09:21:20.4",5133113,0.053,0.25,0.236,21.83
"2021-12-03 09:21:20.45",5133114,0.067,0.269,0.254,21.63
"2021-12-03 09:21:20.5",5133115,0.073,0.244,0.279,21.56
"2021-12-03 09:21:20.55",5133116,0.113,0.261,0.248,21.59
"2021-12-03 09:21:20.6",5133117,0.12,0.229,0.24,21.7
"2021-12-03 09:21:20.65",5133118,0.083,0.22,0.245,22.21
"2021-12-03 09:21:20.7",5133119,0.102,0.12,0.244,22.78
"2021-12-03 09:21:20.75",5133120,0.115,0.037,0.249,23.27
"2021-12-03 09:21:20.8",5133121,0.034,0.016,0.255,23.99
"2021-12-03 09:21:20.85",5133122,-0.039,0.025,0.312,24.6
"2021-12-03 09:21:20.9",5133123,0.134,-0.051,0.256,24.49
"2021-12-03 09:21:20.95",5133124,0.086,0.048,0.296,25.02
"2021-12-03 09:21:21",5133125,0.146,0.058,0.284,25.54
"2021-12-03 09:21:21.05",5133126,0.225,-0.026,0.292,25.35
"2021-12-03 09:21:21.1",5133127,0.257,-0.006,0.323,25.78
"2021-12-03 09:21:21.15",5133128,0.194,-0.042,0.421,26.77
"2021-12-03 09:21:21.2",5133129,0.116,0.082,0.41,27.07
"2021-12-03 09:21:21.25",5133130,0.147,0.019,0.414,26.92
"2021-12-03 09:21:21.3",5133131,0.154,0.049,0.426,27.25
"2021-12-03 09:21:21.35",5133132,0.147,0.081,0.37,27.21
"2021-12-03 09:21:21.4",5133133,0.132,0.096,0.343,26.92
"2021-12-03 09:21:21.45",5133134,0.048,0.116,0.402,26.77
"2021-12-03 09:21:21.5",5133135,0.023,0.175,0.378,26.36
"2021-12-03 09:21:21.55",5133136,0.13,0.214,0.456,26.12
"2021-12-03 09:21:21.6",5133137,0.053,0.074,0.412,25.96
"2021-12-03 09:21:21.65",5133138,0.125,0.115,0.468,26.67
"2021-12-03 09:21:21.7",5133139,0.039,0.02,0.438,26.78
"2021-12-03 09:21:21.75",5133140,0.042,0.121,0.451,26.55
"2021-12-03 09:21:21.8",5133141,0.074,0.184,0.49,26.32
"2021-12-03 09:21:21.85",5133142,0.064,0.225,0.407,26.16
"2021-12-03 09:21:21.9",5133143,0.041,0.217,0.429,26.23
"2021-12-03 09:21:21.95",5133144,-0.065,0.195,0.429,26.38
"2021-12-03 09:21:22",5133145,-0.006,0.191,0.458,25.99
"2021-12-03 09:21:22.05",5133146,0.128,0.152,0.422,25.58
"2021-12-03 09:21:22.1",5133147,0.143,-0.024,0.453,25.14
"2021-12-03 09:21:22.15",5133148,0.084,0.157,0.378,24.48
"2021-12-03 09:21:22.2",5133149,0.154,0.073,0.396,24.51
"2021-12-03 09:21:22.25",5133150,0.08,0.009,0.409,24.42
"2021-12-03 09:21:22.3",5133151,-0.045,-0.049,0.36,23.79
"2021-12-03 09:21:22.35",5133152,0.035,-0.175,0.308,23.54
"2021-12-03 09:21:22.4",5133153,-0.04,-0.093,0.282,23.11
"2021-12-03 09:21:22.45",5133154,0.036,-0.049,0.255,23.34
"2021-12-03 09:21:22.5",5133155,0.058,0.031,0.202,23.98
"2021-12-03 09:21:22.55",5133156,0.113,0.081,0.211,23.99
"2021-12-03 09:21:22.6",5133157,0.122,0.04,0.244,23.84
"2021-12-03 09:21:22.65",5133158,0.086,0.085,0.291,23.79
"2021-12-03 09:21:22.7",5133159,0.062,0.102,0.323,23.69
"2021-12-03 09:21:22.75",5133160,0.101,0.086,0.312,23.76
"2021-12-03 09:21:22.8",5133161,0.108,0.1,0.287,23.6
"2021-12-03 09:21:22.85",5133162,0.103,0.073,0.301,23.28
"2021-12-03 09:21:22.9",5133163,0.077,-0.013,0.311,23.15
"2021-12-03 09:21:22.95",5133164,0.103,-0.082,0.291,23.35
"2021-12-03 09:21:23",5133165,0.111,-0.054,0.35,23.34
"2021-12-03 09:21:23.05",5133166,0.129,-0.002,0.385,23.08
"2021-12-03 09:21:23.1",5133167,0.163,0.01,0.398,23.17
"2021-12-03 09:21:23.15",5133168,0.129,0.089,0.359,23.41
"2021-12-03 09:21:23.2",5133169,0.125,0.081,0.357,23.57
"2021-12-03 09:21:23.25",5133170,0.123,0.175,0.355,24.01
"2021-12-03 09:21:23.3",5133171,0.136,0.073,0.384,24.55
"2021-12-03 09:21:23.35",5133172,0.029,0.078,0.366,24.37
"2021-12-03 09:21:23.4",5133173,0.012,0.214,0.323,24.63
"2021-12-03 09:21:23.45",5133174,0.069,0.169,0.324,24.32
"2021-12-03 09:21:23.5",5133175,0.086,0.066,0.325,24.41
"2021-12-03 09:21:23.55",5133176,0.064,0.085,0.289,24.3
"2021-12-03 09:21:23.6",5133177,0.057,0.145,0.343,24.1
"2021-12-03 09:21:23.65",5133178,0,0.091,0.372,24.32
"2021-12-03 09:21:23.7",5133179,0.054,0.048,0.327,24.17
"2021-12-03 09:21:23.75",5133180,0.115,-0.031,0.331,23.27
"2021-12-03 09:21:23.8",5133181,0.168,0.012,0.425,23.86
"2021-12-03 09:21:23.85",5133182,0.117,-0.026,0.384,23.56
"2021-12-03 09:21:23.9",5133183,0.062,-0.114,0.341,23.76
"2021-12-03 09:21:23.95",5133184,0.046,-0.083,0.419,24.18
"2021-12-03 09:21:24",5133185,0.025,-0.1,0.386,24.24
"2021-12-03 09:21:24.05",5133186,0.046,-0.154,0.398,24.68
"2021-12-03 09:21:24.1",5133187,0.044,-0.069,0.434,25.78
"2021-12-03 09:21:24.15",5133188,0.126,-0.072,0.512,26.55
"2021-12-03 09:21:24.2",5133189,0.115,0.038,0.372,26.55
"2021-12-03 09:21:24.25",5133190,0.045,-0.002,0.325,26.62
"2021-12-03 09:21:24.3",5133191,0.033,-0.125,0.359,26.91
"2021-12-03 09:21:24.35",5133192,-0.13,-0.033,0.473,27.54
"2021-12-03 09:21:24.4",5133193,-0.156,0.108,0.448,27.63
"2021-12-03 09:21:24.45",5133194,0.086,0.28,0.439,26.85
"2021-12-03 09:21:24.5",5133195,-0.003,0.2,0.48,25.97
"2021-12-03 09:21:24.55",5133196,-0.037,0.143,0.398,25.23
"2021-12-03 09:21:24.6",5133197,0.006,0.164,0.335,25.77
"2021-12-03 09:21:24.65",5133198,0.009,0.145,0.349,26.04
"2021-12-03 09:21:24.7",5133199,0.055,0.063,0.423,25.8
"2021-12-03 09:21:24.75",5133200,0.047,0.081,0.419,25.88
"2021-12-03 09:21:24.8",5133201,0.064,0.115,0.354,25.58
"2021-12-03 09:21:24.85",5133202,0.122,0.055,0.397,25.58
"2021-12-03 09:21:24.9",5133203,0.184,-0.013,0.335,25.06
"2021-12-03 09:21:24.95",5133204,0.231,-0.07,0.284,24.34
"2021-12-03 09:21:25",5133205,0.152,-0.091,0.342,24.05
"2021-12-03 09:21:25.05",5133206,0.162,-0.016,0.33,23.7
"2021-12-03 09:21:25.1",5133207,0.077,-0.031,0.358,23.42
"2021-12-03 09:21:25.15",5133208,0.118,-0.05,0.376,23.51
"2021-12-03 09:21:25.2",5133209,0.098,-0.054,0.419,23.99
"2021-12-03 09:21:25.25",5133210,0.043,0.14,0.442,24.68
"2021-12-03 09:21:25.3",5133211,0.105,0.163,0.39,24.89
"2021-12-03 09:21:25.35",5133212,0.13,0.093,0.391,24.39
"2021-12-03 09:21:25.4",5133213,0.117,-0.001,0.32,24.18
"2021-12-03 09:21:25.45",5133214,0.132,0.018,0.366,23.79
"2021-12-03 09:21:25.5",5133215,0.103,0.005,0.351,23.22
"2021-12-03 09:21:25.55",5133216,0.131,-0.047,0.316,22.46
"2021-12-03 09:21:25.6",5133217,0.124,-0.108,0.375,21.71
"2021-12-03 09:21:25.65",5133218,0.097,-0.095,0.404,21.49
"2021-12-03 09:21:25.7",5133219,0.124,-0.131,0.364,21.72
"2021-12-03 09:21:25.75",5133220,0.083,-0.039,0.391,22.46
"2021-12-03 09:21:25.8",5133221,0.061,-0.026,0.35,22.49
"2021-12-03 09:21:25.85",5133222,0.079,0.03,0.323,22.84
"2021-12-03 09:21:25.9",5133223,0.037,0.16,0.284,23.65
"2021-12-03 09:21:25.95",5133224,0.023,0.209,0.311,23.56
"2021-12-03 09:21:26",5133225,0.095,0.117,0.296,23.39
"2021-12-03 09:21:26.05",5133226,0.088,0.073,0.343,23.15
"2021-12-03 09:21:26.1",5133227,0.08,0.187,0.344,23.06
"2021-12-03 09:21:26.15",5133228,0.103,0.214,0.404,23.19
"2021-12-03 09:21:26.2",5133229,0.108,0.28,0.432,23.24
"2021-12-03 09:21:26.25",5133230,0.093,0.245,0.413,23.46
"2021-12-03 09:21:26.3",5133231,0.2,0.206,0.465,24.67
"2021-12-03 09:21:26.35",5133232,0.09,0.337,0.361,26.42
"2021-12-03 09:21:26.4",5133233,0.061,0.272,0.415,26.59
"2021-12-03 09:21:26.45",5133234,-0.016,0.212,0.472,26.15
"2021-12-03 09:21:26.5",5133235,0.137,0.182,0.469,25.8
"2021-12-03 09:21:26.55",5133236,0.141,0.186,0.448,25.53
"2021-12-03 09:21:26.6",5133237,0.166,0.327,0.35,25.3
"2021-12-03 09:21:26.65",5133238,0.228,0.313,0.393,25.5
"2021-12-03 09:21:26.7",5133239,0.178,0.311,0.301,25.27
"2021-12-03 09:21:26.75",5133240,0.174,0.182,0.259,24.24
"2021-12-03 09:21:26.8",5133241,0.165,0.132,0.226,23.4
"2021-12-03 09:21:26.85",5133242,0.17,0.116,0.251,23.5
"2021-12-03 09:21:26.9",5133243,0.187,0.053,0.294,23.92
"2021-12-03 09:21:26.95",5133244,0.163,0.032,0.346,24.57
"2021-12-03 09:21:27",5133245,0.113,-0.093,0.41,24.74
"2021-12-03 09:21:27.05",5133246,-0.1,-0.086,0.562,26.47
"2021-12-03 09:21:27.1",5133247,-0.107,-0.162,0.62,27.35
"2021-12-03 09:21:27.15",5133248,-0.015,-0.337,0.621,27.05
"2021-12-03 09:21:27.2",5133249,0.012,-0.242,0.548,27.95
"2021-12-03 09:21:27.25",5133250,-0.108,0.021,0.439,28.35
"2021-12-03 09:21:27.3",5133251,-0.115,0.099,0.444,27.72
"2021-12-03 09:21:27.35",5133252,-0.177,0.111,0.398,26.14
"2021-12-03 09:21:27.4",5133253,-0.148,0.02,0.401,24.98
"2021-12-03 09:21:27.45",5133254,-0.125,0.128,0.347,24.91
"2021-12-03 09:21:27.5",5133255,-0.078,0.16,0.389,24.37
"2021-12-03 09:21:27.55",5133256,-0.098,0.124,0.456,24.1
"2021-12-03 09:21:27.6",5133257,-0.162,0.198,0.473,23.95
"2021-12-03 09:21:27.65",5133258,-0.002,0.15,0.365,23.79
"2021-12-03 09:21:27.7",5133259,0.08,0.091,0.486,24.25
"2021-12-03 09:21:27.75",5133260,0.133,0.044,0.446,24.7
"2021-12-03 09:21:27.8",5133261,-0.017,0.039,0.474,25.28
"2021-12-03 09:21:27.85",5133262,0.043,0.022,0.479,24.8
"2021-12-03 09:21:27.9",5133263,-0.013,0.158,0.5,24.79
"2021-12-03 09:21:27.95",5133264,0.055,0.172,0.407,24.41
"2021-12-03 09:21:28",5133265,0.075,0.156,0.457,23.87
"2021-12-03 09:21:28.05",5133266,0.004,0.149,0.492,23.46
"2021-12-03 09:21:28.1",5133267,0.026,0.104,0.449,23.4
"2021-12-03 09:21:28.15",5133268,-0.023,0.163,0.396,23.34
"2021-12-03 09:21:28.2",5133269,0.048,0.14,0.411,23.34
"2021-12-03 09:21:28.25",5133270,0.121,0.17,0.333,23.06
"2021-12-03 09:21:28.3",5133271,0.144,0.184,0.332,22.84
"2021-12-03 09:21:28.35",5133272,0.143,0.191,0.344,23.14
"2021-12-03 09:21:28.4",5133273,0.155,0.214,0.349,23.51
"2021-12-03 09:21:28.45",5133274,0.188,0.225,0.32,23.37
"2021-12-03 09:21:28.5",5133275,0.192,0.151,0.275,23.14
"2021-12-03 09:21:28.55",5133276,0.256,0.088,0.22,23.26
"2021-12-03 09:21:28.6",5133277,0.226,0.11,0.209,23.07
"2021-12-03 09:21:28.65",5133278,0.23,0.073,0.214,22.78
"2021-12-03 09:21:28.7",5133279,0.2,0.093,0.225,22.95
"2021-12-03 09:21:28.75",5133280,0.204,0.019,0.243,22.45
"2021-12-03 09:21:28.8",5133281,0.197,-0.006,0.259,22.14
"2021-12-03 09:21:28.85",5133282,0.14,-0.004,0.274,22.52
"2021-12-03 09:21:28.9",5133283,0.13,-0.047,0.278,22.23
"2021-12-03 09:21:28.95",5133284,0.111,-0.061,0.29,21.89
"2021-12-03 09:21:29",5133285,0.101,-0.082,0.289,21.82
"2021-12-03 09:21:29.05",5133286,0.081,-0.093,0.29,21.92
"2021-12-03 09:21:29.1",5133287,0.074,-0.116,0.293,22.3
"2021-12-03 09:21:29.15",5133288,0.088,-0.058,0.286,22.43
"2021-12-03 09:21:29.2",5133289,0.04,0.006,0.285,22.95
"2021-12-03 09:21:29.25",5133290,0.053,-0.014,0.275,23.22
"2021-12-03 09:21:29.3",5133291,0.051,0.064,0.295,23.7
"2021-12-03 09:21:29.35",5133292,0.014,0.185,0.297,23.9
"2021-12-03 09:21:29.4",5133293,0.013,0.193,0.323,23.85
"2021-12-03 09:21:29.45",5133294,0.088,0.112,0.233,23.86
"2021-12-03 09:21:29.5",5133295,0.142,0.07,0.245,24.04
"2021-12-03 09:21:29.55",5133296,0.108,0.124,0.218,23.77
"2021-12-03 09:21:29.6",5133297,0.112,0.171,0.23,23.26
"2021-12-03 09:21:29.65",5133298,0.069,0.194,0.239,23.34
"2021-12-03 09:21:29.7",5133299,0.025,0.206,0.241,23.36
"2021-12-03 09:21:29.75",5133300,0.076,0.187,0.235,23.42
"2021-12-03 09:21:29.8",5133301,0.099,0.205,0.215,23.64
"2021-12-03 09:21:29.85",5133302,0.068,0.213,0.229,23.59
"2021-12-03 09:21:29.9",5133303,0.063,0.165,0.247,23.7
"2021-12-03 09:21:29.95",5133304,0.048,0.165,0.261,23.7
"2021-12-03 09:21:30",5133305,0.027,0.167,0.249,23.59
"2021-12-03 09:21:30.05",5133306,0.024,0.195,0.255,23.54
"2021-12-03 09:21:30.1",5133307,0.057,0.18,0.24,23.74
"2021-12-03 09:21:30.15",5133308,0.077,0.222,0.253,23.36
"2021-12-03 09:21:30.2",5133309,0.135,0.209,0.287,22.96
"2021-12-03 09:21:30.25",5133310,0.114,0.207,0.35,22.79
"2021-12-03 09:21:30.3",5133311,0.066,0.173,0.373,22.46
"2021-12-03 09:21:30.35",5133312,0.072,0.19,0.351,22.22
"2021-12-03 09:21:30.4",5133313,0.085,0.207,0.352,22.51
"2021-12-03 09:21:30.45",5133314,0.109,0.21,0.33,22.48
"2021-12-03 09:21:30.5",5133315,0.119,0.086,0.308,22.55
"2021-12-03 09:21:30.55",5133316,0.085,0.038,0.29,22.69
"2021-12-03 09:21:30.6",5133317,0.103,0.002,0.282,22.61
