Fine validità (UTC)	wndDir	wndSpeed										
30/12/2015 04:00:00	285	1.8										
30/12/2015 05:00:00	324	0.6										
30/12/2015 06:00:00	351	1.6										
30/12/2015 07:00:00	188	0.3										
30/12/2015 08:00:00	258	1.4										
30/12/2015 09:00:00	271	1.8										
30/12/2015 10:00:00	309	0.8										
30/12/2015 11:00:00	296	1										
30/12/2015 12:00:00	312	1										
30/12/2015 13:00:00	344	1.7										
30/12/2015 14:00:00	303	0.8										
30/12/2015 15:00:00	340	0.8										
30/12/2015 16:00:00	297	0.3										
30/12/2015 17:00:00	215	1.5										
30/12/2015 18:00:00	206	1.6										
30/12/2015 19:00:00	211	1.3										
30/12/2015 20:00:00	210	1.8										
30/12/2015 21:00:00	221	2.1										
30/12/2015 22:00:00	231	1.5										
30/12/2015 23:00:00	243	1.5										
31/12/2015 00:00:00	299	0.8										
31/12/2015 01:00:00	260	1.6										
31/12/2015 02:00:00	320	0.8										
31/12/2015 03:00:00	255	1.7										
31/12/2015 04:00:00	297	1										
31/12/2015 05:00:00	231	1.3										
31/12/2015 06:00:00	145	1.4										
31/12/2015 07:00:00	343	0.4										
31/12/2015 08:00:00	332	0.6										
31/12/2015 09:00:00	48	0.6										
31/12/2015 10:00:00	68	2.1										
31/12/2015 11:00:00	50	2.3										
31/12/2015 12:00:00	52	1.9										
31/12/2015 13:00:00	54	2.4										
31/12/2015 14:00:00	68	2.5										
31/12/2015 15:00:00	80	2.4										
31/12/2015 16:00:00	82	3										
31/12/2015 17:00:00	73	2.6										
31/12/2015 18:00:00	101	2.6										
31/12/2015 19:00:00	64	2.3										
31/12/2015 20:00:00	47	2.6										
31/12/2015 21:00:00	81	1.7										
31/12/2015 22:00:00	133	1.8										
31/12/2015 23:00:00	162	1.4										
01/01/2016 00:00:00	215	1.2										
01/01/2016 01:00:00	212	1.6										
01/01/2016 02:00:00	219	0.7										
01/01/2016 03:00:00	223	1										
01/01/2016 04:00:00	215	0.4										
01/01/2016 05:00:00	211	1.5										
01/01/2016 06:00:00	222	2.1										
01/01/2016 07:00:00	215	1.1										
01/01/2016 08:00:00	221	1.3										
01/01/2016 09:00:00	214	1.8										
01/01/2016 10:00:00	285	0.8										
01/01/2016 11:00:00	332	1.1										
01/01/2016 12:00:00	337	1.1										
01/01/2016 13:00:00	350	1.2										
01/01/2016 14:00:00	343	1.3										
01/01/2016 15:00:00	355	2.1										
01/01/2016 16:00:00	20	0.5										
01/01/2016 17:00:00	330	0.4										
01/01/2016 18:00:00	228	1.5										
01/01/2016 19:00:00	225	1.1										
01/01/2016 20:00:00	333	0.8										
01/01/2016 21:00:00	278	1.3										
01/01/2016 22:00:00	283	1.5										
01/01/2016 23:00:00	286	1.7										
02/01/2016 00:00:00	222	1.2										
02/01/2016 01:00:00	270	1.3										
02/01/2016 02:00:00	265	1										
02/01/2016 03:00:00	130	2.1										
02/01/2016 04:00:00	338	1.5										
02/01/2016 05:00:00	337	0.5										
02/01/2016 06:00:00	344	0.7										
02/01/2016 07:00:00	347	0.7										
02/01/2016 08:00:00	351	1.2										
02/01/2016 09:00:00	42	1.8										
02/01/2016 10:00:00	7	1.6										
02/01/2016 11:00:00	41	1.8										
02/01/2016 12:00:00	356	2.3										
02/01/2016 13:00:00	348	1.6										
02/01/2016 14:00:00	339	1.1										
02/01/2016 15:00:00	359	0.7										
02/01/2016 16:00:00	6	0.7										
02/01/2016 17:00:00	317	0.9										
02/01/2016 18:00:00	303	0.5										
02/01/2016 19:00:00	265	0.9										
02/01/2016 20:00:00	274	1.4										
02/01/2016 21:00:00	260	2.2										
02/01/2016 22:00:00	260	2.1										
02/01/2016 23:00:00	255	3.2										
03/01/2016 00:00:00	268	3.8										
03/01/2016 01:00:00	262	2.9										
03/01/2016 02:00:00	259	3.8										
03/01/2016 03:00:00	257	4.3										
03/01/2016 04:00:00	249	4.6										
03/01/2016 05:00:00	249	3.7										
03/01/2016 06:00:00	256	4										
03/01/2016 07:00:00	256	3.6										
03/01/2016 08:00:00	296	1.9										
03/01/2016 09:00:00	266	1.7										
03/01/2016 10:00:00	260	2.1										
03/01/2016 11:00:00	302	1.2										
03/01/2016 12:00:00	301	1.1										
03/01/2016 13:00:00	327	0.9										
03/01/2016 14:00:00	20	1.3										
03/01/2016 15:00:00	214	0.9										
03/01/2016 16:00:00	130	1.7										
03/01/2016 17:00:00	145	1.7										
03/01/2016 18:00:00	112	1.3										
03/01/2016 19:00:00	120	2.8										
03/01/2016 20:00:00	111	2.4										
03/01/2016 21:00:00	89	2.9										
03/01/2016 22:00:00	102	2.5										
03/01/2016 23:00:00	66	2.1										
04/01/2016 00:00:00	71	3.4										
04/01/2016 01:00:00	83	3.4										
04/01/2016 02:00:00	87	3.5										
04/01/2016 03:00:00	72	2.2										
04/01/2016 04:00:00	76	3.1										
04/01/2016 05:00:00	50	2.6										
04/01/2016 06:00:00	38	3.3										
04/01/2016 07:00:00	299	1										
04/01/2016 08:00:00	277	2.7										
04/01/2016 09:00:00	258	2.1										
04/01/2016 10:00:00	288	1.5										
04/01/2016 11:00:00	295	1.4										
04/01/2016 12:00:00	258	3.1										
04/01/2016 13:00:00	296	1.1										
04/01/2016 14:00:00	345	1.7										
04/01/2016 15:00:00	344	1.4										
04/01/2016 16:00:00	298	0.8										
04/01/2016 17:00:00	282	1.5										
04/01/2016 18:00:00	269	1.1										
04/01/2016 19:00:00	271	1.4										
04/01/2016 20:00:00	272	1.9										
04/01/2016 21:00:00	268	1.2										
04/01/2016 22:00:00	271	1.2										
04/01/2016 23:00:00	266	1.1										
05/01/2016 00:00:00	210	1.3										
05/01/2016 01:00:00	305	0.6										
05/01/2016 02:00:00	341	0.7										
05/01/2016 03:00:00	340	1										
05/01/2016 04:00:00	78	2.7										
05/01/2016 05:00:00	59	2.1										
05/01/2016 06:00:00	22	1.5										
05/01/2016 07:00:00	56	2.3										
05/01/2016 08:00:00	40	2.2										
05/01/2016 09:00:00	44	1.8										
05/01/2016 10:00:00	11	1.5										
05/01/2016 11:00:00	326	1.4										
05/01/2016 12:00:00	338	1.6										
05/01/2016 13:00:00	334	1.7										
05/01/2016 14:00:00	320	0.6										
05/01/2016 15:00:00	259	0.7										
05/01/2016 16:00:00	270	1.1										
05/01/2016 17:00:00	315	0.6										
05/01/2016 18:00:00	259	1.2										
05/01/2016 19:00:00	294	0.8										
05/01/2016 20:00:00	265	1										
05/01/2016 21:00:00	259	1.6										
05/01/2016 22:00:00	244	1.5										
05/01/2016 23:00:00	318	0.4										
06/01/2016 00:00:00	232	1.2										
06/01/2016 01:00:00	295	0.7										
06/01/2016 02:00:00	320	0.3										
06/01/2016 03:00:00	285	0.6										
06/01/2016 04:00:00	251	1.3										
06/01/2016 05:00:00	254	0.6										
06/01/2016 06:00:00	239	1.2										
06/01/2016 07:00:00	255	2.1										
06/01/2016 08:00:00	236	2.4										
06/01/2016 09:00:00	248	2.6										
06/01/2016 10:00:00	250	2.9										
06/01/2016 11:00:00	260	3.4										
06/01/2016 12:00:00	261	3.6										
06/01/2016 13:00:00	251	4.4										
06/01/2016 14:00:00	276	1.6										
06/01/2016 15:00:00	264	1.5										
06/01/2016 16:00:00	255	2.7										
06/01/2016 17:00:00	242	2.3										
06/01/2016 18:00:00	232	2.1										
06/01/2016 19:00:00	220	2.5										
06/01/2016 20:00:00	210	3.3										
06/01/2016 21:00:00	214	3.3										
06/01/2016 22:00:00	212	3.4										
06/01/2016 23:00:00	220	3.3										
07/01/2016 00:00:00	207	4										
07/01/2016 01:00:00	212	3.4										
07/01/2016 02:00:00	209	3.5										
07/01/2016 03:00:00	205	5.1										
07/01/2016 04:00:00	202	3.4										
07/01/2016 05:00:00	203	3.5										
07/01/2016 06:00:00	203	2.9										
07/01/2016 07:00:00	212	2.8										
07/01/2016 08:00:00	177	0.8										
07/01/2016 09:00:00	224	0.7										
07/01/2016 10:00:00	54	1.4										
07/01/2016 11:00:00	61	2.1										
07/01/2016 12:00:00	360	1.3										
07/01/2016 13:00:00	346	2.5										
07/01/2016 14:00:00	360	2.1										
07/01/2016 15:00:00	42	0.8										
07/01/2016 16:00:00	339	1.2										
07/01/2016 17:00:00	323	0.6										
07/01/2016 18:00:00	213	0.4										
07/01/2016 19:00:00	215	1.4										
07/01/2016 20:00:00	322	0.8										
07/01/2016 21:00:00	306	0.7										
07/01/2016 22:00:00	240	1.6										
07/01/2016 23:00:00	217	1.4										
08/01/2016 00:00:00	254	1.6										
08/01/2016 01:00:00	245	2.8										
08/01/2016 02:00:00	231	1.9										
08/01/2016 03:00:00	210	2.6										
08/01/2016 04:00:00	215	1.4										
08/01/2016 05:00:00	217	1.2										
08/01/2016 06:00:00	197	0.9										
08/01/2016 07:00:00	244	1										
08/01/2016 08:00:00	27	0.7										
08/01/2016 09:00:00	337	1.1										
08/01/2016 10:00:00	342	0.9										
08/01/2016 11:00:00	12	1.9										
08/01/2016 12:00:00	274	1.1										
08/01/2016 13:00:00	50	1.6										
08/01/2016 14:00:00	45	1.3										
08/01/2016 15:00:00	326	0.6										
08/01/2016 16:00:00	338	1										
08/01/2016 17:00:00	333	1										
08/01/2016 18:00:00	269	0.4										
08/01/2016 19:00:00	344	1.3										
08/01/2016 20:00:00	290	0.7										
08/01/2016 21:00:00	317	0.6										
08/01/2016 22:00:00	312	0.9										
08/01/2016 23:00:00	297	1										
09/01/2016 00:00:00	288	1.1										
09/01/2016 01:00:00	261	1.6										
09/01/2016 02:00:00	255	2.1										
09/01/2016 03:00:00	263	2										
09/01/2016 04:00:00	260	1.8										
09/01/2016 05:00:00	242	0.8										
09/01/2016 06:00:00	341	0.6										
09/01/2016 07:00:00	309	0.7										
09/01/2016 08:00:00	320	0.9										
09/01/2016 09:00:00	279	0.9										
09/01/2016 10:00:00	304	1										
09/01/2016 11:00:00	269	1.9										
09/01/2016 12:00:00	319	0.7										
09/01/2016 13:00:00	313	0.7										
09/01/2016 14:00:00	305	0.8										
09/01/2016 15:00:00	339	1										
09/01/2016 16:00:00	331	1										
09/01/2016 17:00:00	334	1										
09/01/2016 18:00:00	36	1.4										
09/01/2016 19:00:00	344	1.3										
09/01/2016 20:00:00	300	1.3										
09/01/2016 21:00:00	315	1.5										
09/01/2016 22:00:00	284	1.6										
09/01/2016 23:00:00	259	4.2										
10/01/2016 00:00:00	263	3										
10/01/2016 01:00:00	267	2.8										
10/01/2016 02:00:00	261	3.4										
10/01/2016 03:00:00	271	2.1										
10/01/2016 04:00:00	247	2.3										
10/01/2016 05:00:00	240	2.4										
10/01/2016 06:00:00	282	0.9										
10/01/2016 07:00:00	201	0.7										
10/01/2016 08:00:00	214	1.1										
10/01/2016 09:00:00	253	2.2										
10/01/2016 10:00:00	259	1.2										
10/01/2016 11:00:00	308	0.8										
10/01/2016 12:00:00	37	1.4										
10/01/2016 13:00:00	44	1.6										
10/01/2016 14:00:00	59	2.5										
10/01/2016 15:00:00	82	2.3										
10/01/2016 16:00:00	79	3.9										
10/01/2016 17:00:00	78	2.6										
10/01/2016 18:00:00	353	0.9										
10/01/2016 19:00:00	346	1.2										
10/01/2016 20:00:00	5	1.3										
10/01/2016 21:00:00	345	1.1										
10/01/2016 22:00:00	67	2.9										
10/01/2016 23:00:00	52	2										
11/01/2016 00:00:00	278	0.6										
11/01/2016 01:00:00	292	1.1										
11/01/2016 02:00:00	327	0.9										
11/01/2016 03:00:00	360	0.9										
11/01/2016 04:00:00	349	1.2										
11/01/2016 05:00:00	351	1.3										
11/01/2016 06:00:00	195	3.6										
11/01/2016 07:00:00	202	3.9										
11/01/2016 08:00:00	201	6.2										
11/01/2016 09:00:00	195	5.2										
11/01/2016 10:00:00	213	6.8										
11/01/2016 11:00:00	203	4.3										
11/01/2016 12:00:00	203	7.1										
11/01/2016 13:00:00	217	6.3										
11/01/2016 14:00:00	216	6.8										
11/01/2016 15:00:00	206	5.9										
11/01/2016 16:00:00	208	5.3										
11/01/2016 17:00:00	207	4.3										
11/01/2016 18:00:00	277	1.2										
11/01/2016 19:00:00	198	3.3										
11/01/2016 20:00:00	211	6.3										
11/01/2016 21:00:00	221	2.7										
11/01/2016 22:00:00	295	1.5										
11/01/2016 23:00:00	228	3.3										
12/01/2016 00:00:00	225	1.9										
12/01/2016 01:00:00	202	2.5										
12/01/2016 02:00:00	198	3.1										
12/01/2016 03:00:00	190	2.2										
12/01/2016 04:00:00	213	2.5										
12/01/2016 05:00:00	191	1.1										
12/01/2016 06:00:00	205	4.9										
12/01/2016 07:00:00	261	1.3										
12/01/2016 08:00:00	262	0.9										
12/01/2016 09:00:00	248	1										
12/01/2016 10:00:00	267	0.9										
12/01/2016 11:00:00	230	2										
12/01/2016 12:00:00	275	2.4										
12/01/2016 13:00:00	306	1.9										
12/01/2016 14:00:00	306	1.6										
12/01/2016 15:00:00	240	2.7										
12/01/2016 16:00:00	225	2.5										
12/01/2016 17:00:00	212	2.9										
12/01/2016 18:00:00	222	3.2										
12/01/2016 19:00:00	203	6										
12/01/2016 20:00:00	207	8										
12/01/2016 21:00:00	204	7.8										
12/01/2016 22:00:00	203	6.4										
12/01/2016 23:00:00	202	6.4										
13/01/2016 00:00:00	205	6										
13/01/2016 01:00:00	244	2.5										
13/01/2016 02:00:00	212	3.8										
13/01/2016 03:00:00	207	4.5										
13/01/2016 04:00:00	210	2.9										
13/01/2016 05:00:00	207	3.3										
13/01/2016 06:00:00	228	2										
13/01/2016 07:00:00	240	4.5										
13/01/2016 08:00:00	246	4.7										
13/01/2016 09:00:00	258	5.2										
13/01/2016 10:00:00	271	3.9										
13/01/2016 11:00:00	280	4.5										
13/01/2016 12:00:00	272	4.6										
13/01/2016 13:00:00	272	4.5										
13/01/2016 14:00:00	281	3.1										
13/01/2016 15:00:00	265	3.6										
13/01/2016 16:00:00	254	3										
13/01/2016 17:00:00	238	3										
13/01/2016 18:00:00	238	2.6										
13/01/2016 19:00:00	215	4.4										
13/01/2016 20:00:00	204	4.8										
13/01/2016 21:00:00	201	5.3										
13/01/2016 22:00:00	204	4.6										
13/01/2016 23:00:00	204	6.6										
14/01/2016 00:00:00	203	6.1										
14/01/2016 01:00:00	201	7.2										
14/01/2016 02:00:00	200	5.4										
14/01/2016 03:00:00	202	3.9										
14/01/2016 04:00:00	202	3.9										
14/01/2016 05:00:00	37	1.5										
14/01/2016 06:00:00	78	0.7										
14/01/2016 07:00:00	113	1.6										
14/01/2016 08:00:00	93	2										
14/01/2016 09:00:00	89	1.9										
14/01/2016 10:00:00	90	1.3										
14/01/2016 11:00:00	349	2.1										
14/01/2016 12:00:00	334	0.8										
14/01/2016 13:00:00	264	0.9										
14/01/2016 14:00:00	327	1.2										
14/01/2016 15:00:00	265	0.5										
14/01/2016 16:00:00	255	1.7										
14/01/2016 17:00:00	278	1.6										
14/01/2016 18:00:00	251	2.2										
14/01/2016 19:00:00	239	2.9										
14/01/2016 20:00:00	257	2.7										
14/01/2016 21:00:00	260	2.4										
14/01/2016 22:00:00	254	2.9										
14/01/2016 23:00:00	260	2.1										
15/01/2016 00:00:00	275	1.8										
15/01/2016 01:00:00	248	3.1										
15/01/2016 02:00:00	259	3.4										
15/01/2016 03:00:00	259	3.6										
15/01/2016 04:00:00	269	2.8										
15/01/2016 05:00:00	261	2.3										
15/01/2016 06:00:00	268	1.4										
15/01/2016 07:00:00	257	3.5										
15/01/2016 08:00:00	259	4.8										
15/01/2016 09:00:00	264	2.5										
15/01/2016 10:00:00	254	2.1										
15/01/2016 11:00:00	260	2.7										
15/01/2016 12:00:00	266	3.2										
15/01/2016 13:00:00	270	2.9										
15/01/2016 14:00:00	276	4										
15/01/2016 15:00:00	242	3.1										
15/01/2016 16:00:00	267	3										
15/01/2016 17:00:00	218	2.4										
15/01/2016 18:00:00	224	2										
15/01/2016 19:00:00	207	3										
15/01/2016 20:00:00	6	1.7										
15/01/2016 21:00:00	199	1.5										
15/01/2016 22:00:00	217	2.5										
15/01/2016 23:00:00	246	2.6										
16/01/2016 00:00:00	255	2.5										
16/01/2016 01:00:00	237	3.6										
16/01/2016 02:00:00	260	2.7										
16/01/2016 03:00:00	259	3.6										
16/01/2016 04:00:00	276	2.1										
16/01/2016 05:00:00	256	2.8										
16/01/2016 06:00:00	258	2.9										
16/01/2016 07:00:00	247	2.9										
16/01/2016 08:00:00	261	2.3										
16/01/2016 09:00:00	265	3										
16/01/2016 10:00:00	276	2.5										
16/01/2016 11:00:00	273	1.9										
16/01/2016 12:00:00	310	2.1										
16/01/2016 13:00:00	309	1.2										
16/01/2016 14:00:00	329	1.2										
16/01/2016 15:00:00	294	1.1										
16/01/2016 16:00:00	306	0.7										
16/01/2016 17:00:00	231	1.9										
16/01/2016 18:00:00	221	2.1										
16/01/2016 19:00:00	214	2.4										
16/01/2016 20:00:00	204	2.7										
16/01/2016 21:00:00	211	2.9										
16/01/2016 22:00:00	222	2.4										
16/01/2016 23:00:00	212	2.5										
17/01/2016 00:00:00	209	2.2										
17/01/2016 01:00:00	205	2.7										
17/01/2016 02:00:00	211	2.6										
17/01/2016 03:00:00	193	2.6										
17/01/2016 04:00:00	204	3										
17/01/2016 05:00:00	223	3.6										
17/01/2016 06:00:00	217	3.2										
17/01/2016 07:00:00	242	3.3										
17/01/2016 08:00:00	251	4.3										
17/01/2016 09:00:00	251	6										
17/01/2016 10:00:00	265	3.8										
17/01/2016 11:00:00	283	2.5										
17/01/2016 12:00:00	289	2.3										
17/01/2016 13:00:00	277	2.8										
17/01/2016 14:00:00	288	2.1										
17/01/2016 15:00:00	266	2.6										
17/01/2016 16:00:00	247	2.4										
17/01/2016 17:00:00	244	3.2										
17/01/2016 18:00:00	243	2.6										
17/01/2016 19:00:00	248	2.3										
17/01/2016 20:00:00	248	2										
17/01/2016 21:00:00	266	0.8										
17/01/2016 22:00:00	266	1.4										
17/01/2016 23:00:00	255	2.2										
18/01/2016 00:00:00	235	2.1										
18/01/2016 01:00:00	248	2.7										
18/01/2016 02:00:00	239	2.9										
18/01/2016 03:00:00	223	1.7										
18/01/2016 04:00:00	223	3										
18/01/2016 05:00:00	215	2.8										
18/01/2016 06:00:00	216	2.8										
18/01/2016 07:00:00	224	3.2										
18/01/2016 08:00:00	214	3.1										
18/01/2016 09:00:00	211	3										
18/01/2016 10:00:00	265	1.5										
18/01/2016 11:00:00	294	1										
18/01/2016 12:00:00	327	1.6										
18/01/2016 13:00:00	349	1.7										
18/01/2016 14:00:00	49	1.5										
18/01/2016 15:00:00	31	2.5										
18/01/2016 16:00:00	49	3.5										
18/01/2016 17:00:00	82	2.4										
18/01/2016 18:00:00	120	2.7										
18/01/2016 19:00:00	119	2										
18/01/2016 20:00:00	129	1.4										
18/01/2016 21:00:00	108	0.9										
18/01/2016 22:00:00	236	1.4										
18/01/2016 23:00:00	219	2										
19/01/2016 00:00:00	210	2.2										
19/01/2016 01:00:00	210	2.3										
19/01/2016 02:00:00	213	2.2										
19/01/2016 03:00:00	219	2.6										
19/01/2016 04:00:00	220	2.5										
19/01/2016 05:00:00	206	3.8										
19/01/2016 06:00:00	220	3.2										
19/01/2016 07:00:00	221	3.1										
19/01/2016 08:00:00	222	2.8										
19/01/2016 09:00:00	270	2										
19/01/2016 10:00:00	283	1.4										
19/01/2016 11:00:00	276	1.8										
19/01/2016 12:00:00	339	1.7										
19/01/2016 13:00:00	342	1.6										
19/01/2016 14:00:00	346	1.9										
19/01/2016 15:00:00	35	1.9										
19/01/2016 16:00:00	80	2.1										
