Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
23/12/2016 02:00:00	102120	-6	0	81	5
23/12/2016 03:00:00	102150	-6	0	80	4.9
23/12/2016 04:00:00	102120	-6	0	81	4.7
23/12/2016 05:00:00	102130	-6	0	80	4.7
23/12/2016 06:00:00	102150	-3	0	80	4.5
23/12/2016 07:00:00	102200	1	0	79	4.7
23/12/2016 08:00:00	102290	54	0	78	5.1
23/12/2016 09:00:00	102350	183	0	71	6.7
23/12/2016 10:00:00	102410	285	0	70	7.3
23/12/2016 11:00:00	102340	332	0	65	8.9
23/12/2016 12:00:00	102290	332	0	57	11.1
23/12/2016 13:00:00	102260	265	0	65	11
23/12/2016 14:00:00	102290	179	0	67	10.9
23/12/2016 15:00:00	102310	77	0	67	10.6
23/12/2016 16:00:00	102320	6	0	75	9.2
23/12/2016 17:00:00	102320	-2	0	74	8.1
23/12/2016 18:00:00	102340	-1	0	81	6.7
23/12/2016 19:00:00	102370	-2	0	86	5.8
23/12/2016 20:00:00	102330	-2	0	79	6.1
23/12/2016 21:00:00	102340	-1	0	78	5.7
23/12/2016 22:00:00	102330	0	0	80	5.8
23/12/2016 23:00:00	102290	-4	0	77	4.9
24/12/2016 00:00:00	102260	0	0	74	4.6
24/12/2016 01:00:00	102210	-3	0	74	4.5
24/12/2016 02:00:00	102200	-5	0	73	4.1
24/12/2016 03:00:00	102150	-6	0	71	4.4
24/12/2016 04:00:00	102100	-2	0	70	4.1
24/12/2016 05:00:00	102060	-5	0	69	4
24/12/2016 06:00:00	102020	-1	0	68	3.7
24/12/2016 07:00:00	102050	2	0	69	3.9
24/12/2016 08:00:00	102080	59	0	66	4.5
24/12/2016 09:00:00	102080	214	0	57	6.7
24/12/2016 10:00:00	102020	259	0	48	8.3
24/12/2016 11:00:00	102010	365	0	47	10.6
24/12/2016 12:00:00	101930	253	0	50	10.8
24/12/2016 13:00:00	101880	225	0	50	10.8
24/12/2016 14:00:00	101740	127	0	51	10.5
24/12/2016 15:00:00	101710	77	0	51	10.4
24/12/2016 16:00:00	101860	12	0	61	9
24/12/2016 17:00:00	101870	-2	0	64	7.9
24/12/2016 18:00:00	101780	-3	0	54	8.4
24/12/2016 19:00:00	101760	-1	0	54	8.5
24/12/2016 20:00:00	101720	-3	0	59	7.4
24/12/2016 21:00:00	101760	-1	0	61	6.6
24/12/2016 22:00:00	101720	0	0	60	6.6
24/12/2016 23:00:00	101660	0	0	59	7.4
25/12/2016 00:00:00	101680	-2	0	58	7.4
25/12/2016 01:00:00	101670	-5	0	58	7.2
25/12/2016 02:00:00	101670	-9	0	64	6.1
25/12/2016 03:00:00	101590	-8	0	66	5.8
25/12/2016 04:00:00	101540	-8	0	66	6
25/12/2016 05:00:00	101540	-7	0	67	5.9
25/12/2016 06:00:00	101560	-4	0	66	5.8
25/12/2016 07:00:00	101570	0	0	72	4.2
25/12/2016 08:00:00	101610	40	0	69	5
25/12/2016 09:00:00	101660	122	0	67	5.5
25/12/2016 10:00:00	101690	226	0	61	7.9
25/12/2016 11:00:00	101650	289	0	54	10.1
25/12/2016 12:00:00	101640	304	0	52	10.5
25/12/2016 13:00:00	101600	219	0	51	11.5
25/12/2016 14:00:00	101650	154	0	57	10.6
25/12/2016 15:00:00	101630	73	0	61	10.1
25/12/2016 16:00:00	101670	7	0	68	9
25/12/2016 17:00:00	101680	-2	0	73	7.9
25/12/2016 18:00:00	101730	-1	0	74	7.3
25/12/2016 19:00:00	101730	-3	0	73	7.3
25/12/2016 20:00:00	101770	2	0	71	7.9
25/12/2016 21:00:00	101810	0	0	69	8.5
25/12/2016 22:00:00	101810	-2	0	67	8.1
25/12/2016 23:00:00	101800	-1	0	66	7.8
26/12/2016 00:00:00	101780	0	0	68	7
26/12/2016 01:00:00	101790	-1	0	64	7.3
26/12/2016 02:00:00	101810	-10	0	69	6.2
26/12/2016 03:00:00	101860	-11	0	69	6.2
26/12/2016 04:00:00	101850	-7	0	70	5.8
26/12/2016 05:00:00	101810	-8	0	69	6
26/12/2016 06:00:00	101800	-1	0	66	6.5
26/12/2016 07:00:00	101830	1	0	70	6.5
26/12/2016 08:00:00	101870	63	0	67	6.5
26/12/2016 09:00:00	101920	181	0	64	7.5
26/12/2016 10:00:00	101920	281	0	57	9.6
26/12/2016 11:00:00	101860	327	0	52	10.7
26/12/2016 12:00:00	101770	276	0	48	12.2
26/12/2016 13:00:00	101710	205	0	49	12.3
26/12/2016 14:00:00	101700	162	0	52	12.2
26/12/2016 15:00:00	101700	72	0	58	11.5
26/12/2016 16:00:00	101680	8	0	67	10.5
26/12/2016 17:00:00	101690	-2	0	72	9
26/12/2016 18:00:00	101720	-1	0	78	8.2
26/12/2016 19:00:00	101730	0	0	82	7.9
26/12/2016 20:00:00	101700	-3	0	71	9.8
26/12/2016 21:00:00	101710	1	0	69	10.6
26/12/2016 22:00:00	101740	-1	0	71	10.3
26/12/2016 23:00:00	101750	-1	0	71	9.8
27/12/2016 00:00:00	101740	-1	0	73	9.4
27/12/2016 01:00:00	101760	0	0	73	9
27/12/2016 02:00:00	101820	-6	0	73	8.9
27/12/2016 03:00:00	101800	-6	0	77	8
27/12/2016 04:00:00	101820	-7	0	78	7.9
27/12/2016 05:00:00	101830	-7	0	81	7.3
27/12/2016 06:00:00	101900	-1	0	82	7
27/12/2016 07:00:00	101930	0	0	85	6.3
27/12/2016 08:00:00	102080	55	0	84	6.4
27/12/2016 09:00:00	102130	169	0	78	8
27/12/2016 10:00:00	102110	277	0	67	10.3
27/12/2016 11:00:00	102090	332	0	58	12.3
27/12/2016 12:00:00	102060	333	0	51	12.8
27/12/2016 13:00:00	102030	273	0	41	14.4
27/12/2016 14:00:00	102010	189	0	41	15.1
27/12/2016 15:00:00	102050	83	0	45	14.4
27/12/2016 16:00:00	102130	3	0	50	13
27/12/2016 17:00:00	102210	-4	0	56	10
27/12/2016 18:00:00	102270	-4	0	55	9.5
27/12/2016 19:00:00	102410	-2	0	60	8.8
27/12/2016 20:00:00	102480	-3	0	61	8.6
27/12/2016 21:00:00	102540	0	0	66	7.7
27/12/2016 22:00:00	102550	-2	0	69	6.3
27/12/2016 23:00:00	102580	-3	0	64	6.6
28/12/2016 00:00:00	102580	0	0	61	6.5
28/12/2016 01:00:00	102580	-2	0	55	6.2
28/12/2016 02:00:00	102580	-6	0	57	5.7
28/12/2016 03:00:00	102580	-6	0	56	6.1
28/12/2016 04:00:00	102550	-9	0	56	4.9
28/12/2016 05:00:00	102500	-4	0	48	6
28/12/2016 06:00:00	102460	0	0	47	5.4
28/12/2016 07:00:00	102450	-3	0	43	5.9
28/12/2016 08:00:00	102420	58	0	38	6.4
28/12/2016 09:00:00	102470	187	0	34	8.3
28/12/2016 10:00:00	102460	267	0	27	10.4
28/12/2016 11:00:00	102370	326	0	22	12
28/12/2016 12:00:00	102310	350	0	28	12.6
28/12/2016 13:00:00	102250	272	0	23	12.9
28/12/2016 14:00:00	102160	201	0	24	13.4
28/12/2016 15:00:00	102120	95	0	23	12.6
28/12/2016 16:00:00	102050	12	0	31	11.3
28/12/2016 17:00:00	102040	-3	0	24	11.8
28/12/2016 18:00:00	102030	0	0	24	11.7
28/12/2016 19:00:00	102050	0	0	27	11.4
28/12/2016 20:00:00	102070	0	0	32	10.5
28/12/2016 21:00:00	102170	-3	0	40	8.2
28/12/2016 22:00:00	102200	0	0	47	7
28/12/2016 23:00:00	102270	0	0	53	5.6
29/12/2016 00:00:00	102360	-1	0	61	5.1
29/12/2016 01:00:00	102370	0	0	53	5.9
29/12/2016 02:00:00	102440	-3	0	59	4.7
29/12/2016 03:00:00	102440	-8	0	60	7.2
29/12/2016 04:00:00	102510	-8	0	64	5.8
29/12/2016 05:00:00	102580	-7	0	64	5.7
29/12/2016 06:00:00	102640	-2	0	56	6.1
29/12/2016 07:00:00	102690	1	0	50	6.2
29/12/2016 08:00:00	102760	58	0	44	7
29/12/2016 09:00:00	102830	181	0	40	7.7
29/12/2016 10:00:00	102890	287	0	42	8.1
29/12/2016 11:00:00	102890	344	0	43	8.5
29/12/2016 12:00:00	102890	302	0	43	8.3
29/12/2016 13:00:00	102880	149	0	41	8.3
29/12/2016 14:00:00	102860	70	0	41	8.1
29/12/2016 15:00:00	102880	50	0	38	7.8
29/12/2016 16:00:00	102880	10	0	42	7.2
29/12/2016 17:00:00	102910	-4	0	47	6.3
29/12/2016 18:00:00	102920	-4	0	56	4.1
29/12/2016 19:00:00	102940	-6	0	58	3.2
29/12/2016 20:00:00	102960	0	0	56	3.5
29/12/2016 21:00:00	102980	0	0	60	2.5
29/12/2016 22:00:00	103000	0	0	59	2.7
29/12/2016 23:00:00	103010	-1	0	58	3
30/12/2016 00:00:00	103000	-3	0	63	2
30/12/2016 01:00:00	102990	-1	0	64	1.6
30/12/2016 02:00:00	102970	-6	0	65	1.7
30/12/2016 03:00:00	102940	-9	0	69	1.1
30/12/2016 04:00:00	102930	-8	0	70	0.9
30/12/2016 05:00:00	102910	-5	0	73	0.5
30/12/2016 06:00:00	102920	-1	0	73	0.5
30/12/2016 07:00:00	102920	2	0	74	0.1
30/12/2016 08:00:00	102950	58	0	71	0.7
30/12/2016 09:00:00	102970	173	0	63	3
30/12/2016 10:00:00	102970	280	0	57	4.3
30/12/2016 11:00:00	102910	333	0	54	5.8
30/12/2016 12:00:00	102840	337	0	49	7.4
30/12/2016 13:00:00	102790	267	0	50	7.7
30/12/2016 14:00:00	102770	191	0	49	7.5
30/12/2016 15:00:00	102750	88	0	51	7.4
30/12/2016 16:00:00	102720	9	0	56	6.6
30/12/2016 17:00:00	102740	-3	0	64	4.5
30/12/2016 18:00:00	102740	-1	0	67	3.6
30/12/2016 19:00:00	102740	-1	0	66	3
30/12/2016 20:00:00	102720	0	0	65	2.6
30/12/2016 21:00:00	102720	-2	0	66	2.1
30/12/2016 22:00:00	102690	-2	0	63	2
30/12/2016 23:00:00	102720	-1	0	63	1.7
31/12/2016 00:00:00	102710	0	0	64	1.4
31/12/2016 01:00:00	102690	-1	0	64	1.1
31/12/2016 02:00:00	102670	-6	0	64	0.7
31/12/2016 03:00:00	102580	-5	0	62	0.7
31/12/2016 04:00:00	102540	-2	0	60	0.7
31/12/2016 05:00:00	102520	-5	0	59	0.6
31/12/2016 06:00:00	102500	0	0	61	0.3
31/12/2016 07:00:00	102490	2	0	59	0.6
31/12/2016 08:00:00	102460	39	0	57	0.8
31/12/2016 09:00:00	102450	161	0	54	2.4
31/12/2016 10:00:00	102420	290	0	52	5.2
31/12/2016 11:00:00	102350	329	0	50	6.7
31/12/2016 12:00:00	102280	336	0	51	7.3
31/12/2016 13:00:00	102210	271	0	49	8.1
31/12/2016 14:00:00	102150	192	0	46	8.7
31/12/2016 15:00:00	102140	86	0	49	7.6
31/12/2016 16:00:00	102120	10	0	59	6.1
31/12/2016 17:00:00	102110	-3	0	64	4.4
31/12/2016 18:00:00	102110	-1	0	68	3.4
31/12/2016 19:00:00	102110	0	0	71	2.7
31/12/2016 20:00:00	102060	0	0	70	2.4
31/12/2016 21:00:00	102040	-4	0	66	2.2
31/12/2016 22:00:00	101990	-1	0	64	2
31/12/2016 23:00:00	101950	0	0	62	1.5
01/01/2017 00:00:00	101900	0	0	58	1.6
01/01/2017 01:00:00	101850	0	0	55	1.4
01/01/2017 02:00:00	101810	-6	0	53	1.2
01/01/2017 03:00:00	101750	-7	0	54	0.7
01/01/2017 04:00:00	101680	-5	0	50	0.8
01/01/2017 05:00:00	101670	-2	0	53	0.6
01/01/2017 06:00:00	101660	-1	0	53	0.3
01/01/2017 07:00:00	101640	2	0	54	0.2
01/01/2017 08:00:00	101650	52	0	50	0.7
01/01/2017 09:00:00	101650	187	0	50	2.6
01/01/2017 10:00:00	101630	285	0	51	3.8
01/01/2017 11:00:00	101530	343	0	41	6.6
01/01/2017 12:00:00	101450	345	0	39	7.8
01/01/2017 13:00:00	101380	282	0	35	9
01/01/2017 14:00:00	101350	201	0	33	9.8
01/01/2017 15:00:00	101340	90	0	33	9.7
01/01/2017 16:00:00	101350	12	0	43	7.4
01/01/2017 17:00:00	101350	-2	0	47	5.2
01/01/2017 18:00:00	101350	-2	0	47	4.9
01/01/2017 19:00:00	101360	-2	0	47	4.6
01/01/2017 20:00:00	101380	-1	0	52	3.7
01/01/2017 21:00:00	101380	-2	0	56	3.7
01/01/2017 22:00:00	101380	-2	0	60	3.8
01/01/2017 23:00:00	101370	-2	0	64	3.1
02/01/2017 00:00:00	101340	0	0	66	3.4
02/01/2017 01:00:00	101330	0	0	68	3.6
02/01/2017 02:00:00	101310	-5	0	69	3.3
02/01/2017 03:00:00	101290	-12	0	75	2.5
02/01/2017 04:00:00	101220	-9	0	80	2.9
02/01/2017 05:00:00	101220	-8	0	83	2.5
02/01/2017 06:00:00	101210	-2	0	85	2
02/01/2017 07:00:00	101220	-4	0	87	1.8
02/01/2017 08:00:00	101210	55	0	81	2.7
02/01/2017 09:00:00	101220	165	0	69	4.7
02/01/2017 10:00:00	101190	274	0	65	5.2
02/01/2017 11:00:00	101110	284	0	65	5.7
02/01/2017 12:00:00	101020	305	0	60	7.1
02/01/2017 13:00:00	100910	162	0	67	6.6
02/01/2017 14:00:00	100880	100	0	67	6.5
02/01/2017 15:00:00	100870	48	0	66	6.3
02/01/2017 16:00:00	100850	16	0	73	6
02/01/2017 17:00:00	100790	-1	0	74	5.7
02/01/2017 18:00:00	100760	0	0	76	5.5
02/01/2017 19:00:00	100770	0	0	80	4
02/01/2017 20:00:00	100730	-1	0	79	4.5
02/01/2017 21:00:00	100720	-2	0	78	4.7
02/01/2017 22:00:00	100710	0	0	80	4.6
02/01/2017 23:00:00	100740	0	0	78	4.8
03/01/2017 00:00:00	100710	0	0	80	4.5
03/01/2017 01:00:00	100700	0	0	80	4.9
03/01/2017 02:00:00	100740	-5	1	90	4
03/01/2017 03:00:00	100760	-8	1	93	3.7
03/01/2017 04:00:00	100760	-6	0	94	3.8
03/01/2017 05:00:00	100810	-5	0	94	3.8
03/01/2017 06:00:00	100910	-1	0	91	4.4
03/01/2017 07:00:00	100990	0	0	93	3.2
03/01/2017 08:00:00	101080	39	0	91	3.1
03/01/2017 09:00:00	101230	72	0	86	4.1
03/01/2017 10:00:00	101320	56	0	85	4.4
03/01/2017 11:00:00	101350	165	0	77	5.6
03/01/2017 12:00:00	101330	308	0	72	6.8
03/01/2017 13:00:00	101310	255	0	65	7.9
03/01/2017 14:00:00	101300	184	0	67	7.5
03/01/2017 15:00:00	101310	86	0	67	7.7
03/01/2017 16:00:00	101330	11	0	72	6.7
03/01/2017 17:00:00	101340	-1	0	79	5.3
03/01/2017 18:00:00	101360	-1	0	83	4
03/01/2017 19:00:00	101360	-4	0	85	3.5
03/01/2017 20:00:00	101360	0	0	88	2.9
03/01/2017 21:00:00	101340	0	0	86	2.8
03/01/2017 22:00:00	101310	-1	0	88	2.5
03/01/2017 23:00:00	101300	0	0	87	2.3
04/01/2017 00:00:00	101260	-3	0	87	1.9
04/01/2017 01:00:00	101180	-3	0	85	1.6
04/01/2017 02:00:00	101140	-6	0	83	1.4
04/01/2017 03:00:00	101000	-4	0	75	1.7
04/01/2017 04:00:00	100920	-4	0	66	2.1
04/01/2017 05:00:00	100870	-5	0	64	1.7
04/01/2017 06:00:00	100750	-5	0	60	1.6
04/01/2017 07:00:00	100650	2	0	58	1.6
04/01/2017 08:00:00	100630	70	0	57	1.7
04/01/2017 09:00:00	100590	185	0	49	3.4
04/01/2017 10:00:00	100520	287	0	59	5
04/01/2017 11:00:00	100370	339	0	55	6.2
04/01/2017 12:00:00	100210	337	0	50	7.2
04/01/2017 13:00:00	100020	278	0	47	8.4
04/01/2017 14:00:00	99890	202	0	47	8
04/01/2017 15:00:00	99870	93	0	54	7.3
04/01/2017 16:00:00	99870	15	0	61	6.6
04/01/2017 17:00:00	99820	-1	0	64	6
04/01/2017 18:00:00	99820	0	0	64	6
04/01/2017 19:00:00	99800	-1	0	65	5.5
04/01/2017 20:00:00	99780	-4	0	62	4.5
04/01/2017 21:00:00	99900	-4	0	84	2.4
04/01/2017 22:00:00	100070	-2	0	88	1.6
04/01/2017 23:00:00	100080	-1	0	81	1.7
05/01/2017 00:00:00	100110	0	0	78	2.6
05/01/2017 01:00:00	100120	0	0	78	3.4
05/01/2017 02:00:00	100160	-5	0	79	3.3
05/01/2017 03:00:00	100170	-7	0	80	2.9
05/01/2017 04:00:00	100150	-7	0	84	2.1
05/01/2017 05:00:00	100150	-5	0	73	3
05/01/2017 06:00:00	100200	-2	0	53	3.8
05/01/2017 07:00:00	100300	0	0	40	3.9
05/01/2017 08:00:00	100360	67	0	35	4.5
05/01/2017 09:00:00	100460	200	0	34	5.4
05/01/2017 10:00:00	100570	297	0	30	6
05/01/2017 11:00:00	100620	199	0	29	6.4
05/01/2017 12:00:00	100600	349	0	23	7.4
05/01/2017 13:00:00	100600	305	0	17	7.7
05/01/2017 14:00:00	100650	228	0	16	7.6
05/01/2017 15:00:00	100730	103	0	20	6.8
05/01/2017 16:00:00	100790	10	0	19	6
05/01/2017 17:00:00	100880	-1	0	21	5.7
05/01/2017 18:00:00	100970	-1	0	23	5.1
05/01/2017 19:00:00	101090	-2	0	22	3.6
05/01/2017 20:00:00	101190	-4	0	22	2.7
05/01/2017 21:00:00	101280	-4	0	24	2.2
05/01/2017 22:00:00	101350	-5	0	25	2
05/01/2017 23:00:00	101420	-3	0	25	1.7
06/01/2017 00:00:00	101470	-2	0	29	1.2
06/01/2017 01:00:00	101520	-2	0	34	0.2
06/01/2017 02:00:00	101600	-7	0	34	-0.2
06/01/2017 03:00:00	101650	-7	0	34	-0.6
06/01/2017 04:00:00	101680	-4	0	29	-0.3
06/01/2017 05:00:00	101740	-8	0	31	-0.6
06/01/2017 06:00:00	101770	-1	0	30	-0.3
06/01/2017 07:00:00	101820	0	0	38	-1.2
06/01/2017 08:00:00	101880	67	0	39	-1.2
06/01/2017 09:00:00	101960	191	0	28	0.7
06/01/2017 10:00:00	101970	306	0	26	2.4
06/01/2017 11:00:00	101960	358	0	26	3.2
06/01/2017 12:00:00	101910	368	0	33	2.4
06/01/2017 13:00:00	101880	305	0	31	3.2
06/01/2017 14:00:00	101880	225	0	33	2.9
06/01/2017 15:00:00	101900	89	0	33	2.8
06/01/2017 16:00:00	101910	19	0	34	2.2
06/01/2017 17:00:00	101940	-3	0	35	1.4
06/01/2017 18:00:00	101980	-5	0	35	1.1
06/01/2017 19:00:00	102020	-2	0	33	0.7
06/01/2017 20:00:00	102050	-6	0	42	-1.1
06/01/2017 21:00:00	102080	0	0	46	-1.7
06/01/2017 22:00:00	102090	0	0	47	-2.1
06/01/2017 23:00:00	102110	-2	0	51	-3.1
07/01/2017 00:00:00	102100	0	0	42	-1
07/01/2017 01:00:00	102100	-4	0	40	-0.9
07/01/2017 02:00:00	102100	-10	0	50	-3.1
07/01/2017 03:00:00	102100	-9	0	51	-3.1
07/01/2017 04:00:00	102090	-9	0	54	-3.7
07/01/2017 05:00:00	102070	-7	0	58	-4.8
07/01/2017 06:00:00	102100	0	0	60	-5
07/01/2017 07:00:00	102130	-1	0	60	-5.1
07/01/2017 08:00:00	102170	71	0	55	-4
07/01/2017 09:00:00	102170	192	0	46	-1.4
07/01/2017 10:00:00	102150	301	0	37	1.4
07/01/2017 11:00:00	102100	361	0	35	1.9
07/01/2017 12:00:00	102010	371	0	30	2.6
07/01/2017 13:00:00	101920	300	0	31	2.8
07/01/2017 14:00:00	101860	229	0	31	2.8
07/01/2017 15:00:00	101840	107	0	31	2.5
07/01/2017 16:00:00	101870	19	0	37	2
07/01/2017 17:00:00	101930	0	0	43	1.3
07/01/2017 18:00:00	101920	-3	0	44	0.9
07/01/2017 19:00:00	101920	-7	0	48	0.3
07/01/2017 20:00:00	101930	-3	0	51	-1.3
07/01/2017 21:00:00	101920	0	0	52	-1.7
07/01/2017 22:00:00	101860	0	0	49	-2
07/01/2017 23:00:00	101820	0	0	52	-2.5
08/01/2017 00:00:00	101760	0	0	49	-2.1
08/01/2017 01:00:00	101710	0	0	50	-2.3
08/01/2017 02:00:00	101670	-4	0	51	-2.3
08/01/2017 03:00:00	101610	-8	0	52	-2.6
08/01/2017 04:00:00	101570	-7	0	52	-2.6
08/01/2017 05:00:00	101500	-6	0	53	-2.7
08/01/2017 06:00:00	101500	-1	0	53	-2.3
08/01/2017 07:00:00	101500	0	0	51	-1.8
08/01/2017 08:00:00	101500	16	0	57	-1.6
08/01/2017 09:00:00	101520	36	0	56	-1.2
08/01/2017 10:00:00	101530	71	0	51	-1.1
08/01/2017 11:00:00	101520	85	0	50	-0.5
08/01/2017 12:00:00	101480	105	0	47	0
08/01/2017 13:00:00	101450	154	0	45	0.4
08/01/2017 14:00:00	101440	190	0	40	1.5
08/01/2017 15:00:00	101460	100	0	36	1.8
08/01/2017 16:00:00	101490	18	0	40	1.5
08/01/2017 17:00:00	101570	-6	0	45	1
08/01/2017 18:00:00	101630	-2	0	52	-0.7
08/01/2017 19:00:00	101630	0	0	58	-1.4
08/01/2017 20:00:00	101640	-4	0	60	-1.9
08/01/2017 21:00:00	101690	0	0	61	-1.9
08/01/2017 22:00:00	101690	0	0	62	-2.2
08/01/2017 23:00:00	101680	0	0	63	-2.5
09/01/2017 00:00:00	101640	-3	0	65	-2.8
09/01/2017 01:00:00	101610	-2	0	67	-3
09/01/2017 02:00:00	101620	-7	0	68	-3.1
09/01/2017 03:00:00	101610	-5	0	66	-2.8
09/01/2017 04:00:00	101560	-3	0	68	-3.3
09/01/2017 05:00:00	101530	-2	0	69	-3.4
09/01/2017 06:00:00	101460	-1	0	71	-3.6
09/01/2017 07:00:00	101430	1	0	70	-3.6
09/01/2017 08:00:00	101460	67	0	66	-2.7
09/01/2017 09:00:00	101500	187	0	57	-0.3
09/01/2017 10:00:00	101440	303	0	52	1.1
09/01/2017 11:00:00	101350	358	0	49	2.6
09/01/2017 12:00:00	101290	364	0	46	3.7
09/01/2017 13:00:00	101180	296	0	45	4.1
09/01/2017 14:00:00	101160	252	0	44	4.1
09/01/2017 15:00:00	101100	120	0	44	4.3
09/01/2017 16:00:00	101060	20	0	49	3.1
09/01/2017 17:00:00	101020	-1	0	52	2.4
09/01/2017 18:00:00	101030	-1	0	59	0.9
09/01/2017 19:00:00	101020	-2	0	61	0.9
09/01/2017 20:00:00	101010	-1	0	62	0.5
09/01/2017 21:00:00	100990	-1	0	65	0.1
09/01/2017 22:00:00	100980	0	0	66	-0.3
09/01/2017 23:00:00	100920	0	0	69	-1.5
10/01/2017 00:00:00	100860	-1	0	73	-2.2
10/01/2017 01:00:00	100830	-2	0	73	-2.1
10/01/2017 02:00:00	100820	-8	0	80	-2.5
10/01/2017 03:00:00	100770	-5	0	79	-2.6
10/01/2017 04:00:00	100710	-8	0	77	-1.9
10/01/2017 05:00:00	100640	-7	0	77	-2
10/01/2017 06:00:00	100640	-2	0	78	-1.9
10/01/2017 07:00:00	100650	0	0	77	-1.7
10/01/2017 08:00:00	100630	15	0	75	-1.3
10/01/2017 09:00:00	100600	52	0	70	-0.4
10/01/2017 10:00:00	100610	47	0	74	-0.7
10/01/2017 11:00:00	100560	20	0	75	-0.1
10/01/2017 12:00:00	100500	33	0	82	-0.8
10/01/2017 13:00:00	100440	46	0	84	-0.2
10/01/2017 14:00:00	100410	57	0	81	0.5
10/01/2017 15:00:00	100400	31	0	82	0.2
10/01/2017 16:00:00	100430	3	0	82	0.4
10/01/2017 17:00:00	100480	1	0	85	0
10/01/2017 18:00:00	100520	1	0	82	0.7
10/01/2017 19:00:00	100570	-4	0	83	0.1
10/01/2017 20:00:00	100600	-2	0	85	0.1
10/01/2017 21:00:00	100660	-1	0	84	0.4
10/01/2017 22:00:00	100720	0	0	83	0.5
10/01/2017 23:00:00	100750	0	0	79	0.6
11/01/2017 00:00:00	100780	0	0	69	0.4
11/01/2017 01:00:00	100830	0	0	66	0
11/01/2017 02:00:00	100890	1	0	64	-0.6
11/01/2017 03:00:00	100920	-1	0	63	-1.1
11/01/2017 04:00:00	100930	0	0	59	-1.2
11/01/2017 05:00:00	100990	-5	0	62	-1.1
11/01/2017 06:00:00	101060	0	0	60	-1.4
11/01/2017 07:00:00	101150	2	0	62	-1.8
11/01/2017 08:00:00	101200	36	0	58	-0.9
11/01/2017 09:00:00	101260	151	0	58	-0.3
11/01/2017 10:00:00	101310	277	0	55	0.1
11/01/2017 11:00:00	101200	344	0	45	1.9
11/01/2017 12:00:00	101170	352	0	47	1.8
11/01/2017 13:00:00	101110	294	0	45	2.1
11/01/2017 14:00:00	101070	225	0	42	2.5
11/01/2017 15:00:00	101030	106	0	40	2.7
11/01/2017 16:00:00	100960	25	0	43	2.3
11/01/2017 17:00:00	101030	0	0	45	1.8
11/01/2017 18:00:00	100970	-2	0	49	1.1
