Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
26/02/2018 06:00:00	100320	-2	0	66	-4.4
26/02/2018 07:00:00	100320	50	0	64	-4.9
26/02/2018 08:00:00	100280	104	0	58	-4.3
26/02/2018 09:00:00	100250	183	0	51	-2.9
26/02/2018 10:00:00	100200	382	0	51	-2.6
26/02/2018 11:00:00	100190	215	0	61	-3.1
26/02/2018 12:00:00	100120	351	0	42	-1.7
26/02/2018 13:00:00	100080	290	0	42	-1.8
26/02/2018 14:00:00	100090	232	0	58	-2.7
26/02/2018 15:00:00	100080	260	0	51	-2.1
26/02/2018 16:00:00	100100	136	0	69	-3.4
26/02/2018 17:00:00	100100	27	0	69	-3.3
26/02/2018 18:00:00	100110	-1	0	73	-3.6
26/02/2018 19:00:00	100110	1	0	98	-4.4
26/02/2018 20:00:00	100120	1	0	96	-4.3
26/02/2018 21:00:00	100140	-1	0	95	-4.2
26/02/2018 22:00:00	100160	1	0	82	-3.7
26/02/2018 23:00:00	100180	-1	0	88	-4.3
27/02/2018 00:00:00	100180	-2	0	89	-4.4
27/02/2018 01:00:00	100180	-2	0	90	-4.3
27/02/2018 02:00:00	100120	-3	0	91	-4.4
27/02/2018 03:00:00	100080	-5	0	77	-4.1
27/02/2018 04:00:00	100090	-7	0	86	-4.7
27/02/2018 05:00:00	100080	-4	0	90	-5.3
27/02/2018 06:00:00	100090	-4	0	88	-6.1
27/02/2018 07:00:00	100110	56	0	80	-5.6
27/02/2018 08:00:00	100130	219	0	73	-3.8
27/02/2018 09:00:00	100150	358	0	63	-2.7
27/02/2018 10:00:00	100160	503	0.2	63	-1.7
27/02/2018 11:00:00	100170	389	0	48	-1.4
27/02/2018 12:00:00	100180	303	0	63	-2.3
27/02/2018 13:00:00	100150	337	0	41	-1.4
27/02/2018 14:00:00	100130	352	0	49	-1
27/02/2018 15:00:00	100140	105	0	48	-1.7
27/02/2018 16:00:00	100160	100	0	57	-1.4
27/02/2018 17:00:00	100210	25	0	66	-2.6
27/02/2018 18:00:00	100270	-2	0	64	-2.8
27/02/2018 19:00:00	100310	-2	0	65	-3.4
27/02/2018 20:00:00	100340	0	0	66	-3.9
27/02/2018 21:00:00	100380	-4	0	66	-4.5
27/02/2018 22:00:00	100440	-1	0	65	-5.2
27/02/2018 23:00:00	100480	0	0	63	-5.6
28/02/2018 00:00:00	100510	-5	0	63	-6
28/02/2018 01:00:00	100510	-1	0	61	-6.1
28/02/2018 02:00:00	100500	-4	0	60	-6
28/02/2018 03:00:00	100550	-6	0	60	-6.4
28/02/2018 04:00:00	100590	-4	0	59	-6.3
28/02/2018 05:00:00	100640	-5	0	65	-7.8
28/02/2018 06:00:00	100690	1	0	62	-7.2
28/02/2018 07:00:00	100760	74	0	60	-6.8
28/02/2018 08:00:00	100790	230	0	54	-4.6
28/02/2018 09:00:00	100860	366	0	47	-1.1
28/02/2018 10:00:00	100900	511	0	49	-0.4
28/02/2018 11:00:00	100910	574	0	46	0.2
28/02/2018 12:00:00	100900	602	0	44	0.8
28/02/2018 13:00:00	100890	422	0	45	0.8
28/02/2018 14:00:00	100880	416	0	43	1
28/02/2018 15:00:00	100900	296	0	41	1
28/02/2018 16:00:00	100880	150	0	43	1.1
28/02/2018 17:00:00	100930	30	0	50	0.6
28/02/2018 18:00:00	101000	2	0	56	0.2
28/02/2018 19:00:00	100990	0	0	60	0
28/02/2018 20:00:00	100990	0	0	65	-0.2
28/02/2018 21:00:00	101000	0	0	71	-0.5
28/02/2018 22:00:00	101020	-1	0	67	-0.6
28/02/2018 23:00:00	101010	1	0	71	-0.9
01/03/2018 00:00:00	101030	0	0	97	-1.8
