"Year" "Month" "Day" "Hour" "wndSpeed" "wndDir"
2018 1 13 6 1.341 270
2018 1 13 7 0.894 292.5
2018 1 13 8 1.341 315
2018 1 13 9 1.341 315
2018 1 15 10 0.447 315
2018 1 15 11 1.341 315
2018 1 15 12 1.341 292.5
2018 1 15 13 0.894 270
2018 1 15 14 0.894 337.5
2018 1 15 15 1.341 337.5
2018 1 15 16 0.894 337.5
2018 1 15 17 0.894 292.5
2018 1 15 18 0.447 315
2018 1 15 19 0.894 90
2018 1 15 2 0.894 315
2018 1 15 20 1.341 90
2018 1 15 21 0.894 90
2018 1 15 22 0.894 90
2018 1 15 3 0.894 292.5
2018 1 15 4 0.894 315
2018 1 15 5 0.894 315
2018 1 15 6 0.894 315
2018 1 15 7 0.447 315
2018 1 15 8 0.447 337.5
2018 1 15 9 0.447 337.5
2018 1 16 10 1.341 315
2018 1 16 11 0.894 337.5
2018 1 16 12 0.894 337.5
2018 1 16 13 1.341 247.5
2018 1 16 14 1.341 270
2018 1 16 15 1.341 270
2018 1 16 16 0.894 270
2018 1 16 17 0.894 270
2018 1 16 2 0.894 90
2018 1 16 3 0.447 112.5
2018 1 16 4 0.894 292.5
2018 1 16 5 0.894 292.5
2018 1 16 6 1.341 292.5
2018 1 16 7 1.341 292.5
2018 1 16 8 0.447 247.5
2018 1 16 9 0.894 202.5
2018 1 26 10 0.447 90
2018 1 26 11 0.447 90
2018 1 26 12 0.447 22.5
2018 1 26 13 0.894 90
2018 1 26 14 0.894 0
2018 1 26 15 0.894 22.5
2018 1 26 16 0.447 45
2018 1 26 17 0.447 337.5
2018 1 26 18 0 45
2018 1 26 19 0.447 90
2018 1 26 4 0.894 337.5
2018 1 26 5 0.447 337.5
2018 1 26 6 0.447 337.5
2018 1 26 7 0.447 337.5
2018 1 26 8 0.447 45
2018 1 26 9 0.894 90
2018 1 28 10 0.894 247.5
2018 1 28 11 1.341 270
2018 1 28 12 1.341 247.5
2018 1 28 13 0.894 270
2018 1 28 14 0.894 337.5
2018 1 28 15 0.894 315
2018 1 28 4 0.894 315
2018 1 28 5 0.894 157.5
2018 1 28 6 0.447 157.5
2018 1 28 7 0.447 67.5
2018 1 28 8 0.447 247.5
2018 1 28 9 0.894 202.5
2018 1 29 10 0.894 337.5
2018 1 29 11 0.894 337.5
2018 1 29 12 0.894 292.5
2018 1 29 13 0.894 315
2018 1 29 14 0.894 337.5
2018 1 29 15 0.447 315
2018 1 29 16 0.447 0
2018 1 29 17 0.894 22.5
2018 1 29 4 0.447 292.5
2018 1 29 5 0.447 292.5
2018 1 29 6 0 315
2018 1 29 7 0.447 315
2018 1 29 8 0.447 315
2018 1 29 9 0.447 337.5
2018 1 30 0 0.447 292.5
2018 1 30 1 0 315
2018 1 30 10 0.447 67.5
2018 1 30 11 0.447 90
2018 1 30 2 0.447 315
2018 1 30 3 0 315
2018 1 30 4 0.447 0
2018 1 30 5 0.447 337.5
2018 1 30 6 0.447 337.5
2018 1 30 7 0.447 45
2018 1 30 8 0.447 0
2018 1 30 9 0.447 0
2018 1 5 10 0.894 292.5
2018 1 5 11 0.894 292.5
2018 1 5 12 0.894 315
2018 1 5 13 0.894 0
2018 1 5 14 0.447 337.5
2018 1 5 15 0.447 337.5
2018 1 5 16 0 315
2018 1 5 17 0.447 22.5
2018 1 5 18 0.447 22.5
2018 1 5 7 0 202.5
2018 1 5 8 0.447 202.5
2018 1 5 9 0 202.5
2018 1 6 12 1.341 315
2018 1 6 13 0.894 247.5
2018 1 6 14 0.894 315
2018 1 6 15 0.894 292.5
2018 1 6 16 0.447 270
2018 1 6 17 0.447 315
2018 1 6 18 1.341 270
2018 1 6 19 0.894 270
2018 1 6 20 1.341 270
2018 1 6 21 0.894 270
2018 1 6 22 1.341 270
2018 1 6 23 0.894 270
2018 1 8 10 0.447 112.5
2018 1 8 11 0.894 90
2018 1 8 12 0 90
2018 1 8 13 0.447 90
2018 1 8 14 0 112.5
2018 1 8 15 0.447 90
2018 1 8 16 0.447 90
2018 1 8 17 0.447 90
2018 1 8 2 0.447 292.5
2018 1 8 3 0.447 247.5
2018 1 8 4 0.447 247.5
2018 1 8 5 0.447 292.5
2018 1 8 6 0.447 202.5
2018 1 8 7 0.447 202.5
2018 1 8 8 0.447 180
2018 1 8 9 0 292.5
2018 2 11 1 0.447 270
2018 2 11 10 0.894 337.5
2018 2 11 11 0.447 337.5
2018 2 11 2 0.447 292.5
2018 2 11 3 0.894 292.5
2018 2 11 4 0.447 315
2018 2 11 5 0.447 292.5
2018 2 11 6 0.447 292.5
2018 2 11 7 0.894 292.5
2018 2 11 8 0 315
2018 2 11 9 0.447 315
2018 2 15 0 0.894 202.5
2018 2 15 1 0.447 202.5
2018 2 15 10 0.447 67.5
2018 2 15 11 0.447 67.5
2018 2 15 12 0.894 0
2018 2 15 2 0.894 202.5
2018 2 15 3 0.447 202.5
2018 2 15 4 0.894 202.5
2018 2 15 5 0.894 202.5
2018 2 15 6 0.447 180
2018 2 15 7 0.447 202.5
2018 2 15 8 0.894 202.5
2018 2 15 9 0.447 112.5
2018 2 16 10 0.894 247.5
2018 2 16 11 0.894 270
2018 2 16 12 0.894 337.5
2018 2 16 13 0.447 337.5
2018 2 16 14 1.341 22.5
2018 2 16 15 0.894 90
2018 2 16 16 0.894 90
2018 2 16 17 0.894 90
2018 2 16 18 0.894 90
2018 2 16 19 0.894 90
2018 2 16 2 0 202.5
2018 2 16 3 0.447 202.5
2018 2 16 4 0.894 202.5
2018 2 16 5 0.447 202.5
2018 2 16 6 0.447 202.5
2018 2 16 7 0.447 202.5
2018 2 16 8 0.447 202.5
2018 2 16 9 0.447 270
2018 2 17 10 0.447 315
2018 2 17 11 0.894 315
2018 2 17 12 0.894 270
2018 2 17 13 0.894 292.5
2018 2 17 14 0.894 337.5
2018 2 17 15 0.447 315
2018 2 17 16 0.447 315
2018 2 17 17 0.894 337.5
2018 2 17 18 0.894 337.5
2018 2 17 19 0.894 337.5
2018 2 17 20 0.894 315
2018 2 17 21 0.894 315
2018 2 17 22 0.894 337.5
2018 2 17 23 0.447 315
2018 2 17 4 0 337.5
2018 2 17 5 0.447 337.5
2018 2 17 6 0.447 337.5
2018 2 17 7 0.447 337.5
2018 2 17 8 0 337.5
2018 2 17 9 0.447 315
2018 2 18 0 0.894 315
2018 2 18 1 0.894 0
2018 2 18 10 0.894 292.5
2018 2 18 11 0.894 292.5
2018 2 18 2 0.894 337.5
2018 2 18 3 0.447 292.5
2018 2 18 4 0.894 292.5
2018 2 18 5 0.894 270
2018 2 18 6 0.894 270
2018 2 18 7 0.894 292.5
2018 2 18 8 0.894 292.5
2018 2 18 9 1.341 292.5
2018 2 19 10 1.341 0
2018 2 19 11 0.894 292.5
2018 2 19 12 0.894 0
2018 2 19 13 1.341 270
2018 2 19 14 0.894 247.5
2018 2 19 3 0.894 337.5
2018 2 19 4 0.447 0
2018 2 19 5 0.894 315
2018 2 19 6 0.447 337.5
2018 2 19 7 0.894 292.5
2018 2 19 8 1.341 270
2018 2 19 9 1.341 0
2018 2 22 10 0.894 0
2018 2 22 11 0.894 270
2018 2 22 12 0.894 270
2018 2 22 13 0.447 270
2018 2 22 2 0.447 22.5
2018 2 22 3 0.894 90
2018 2 22 4 0.894 22.5
2018 2 22 5 0 90
2018 2 22 6 0.447 90
2018 2 22 7 0.447 67.5
2018 2 22 8 0.894 45
2018 2 22 9 0.894 270
2018 2 27 10 1.788 292.5
2018 2 27 11 1.788 292.5
2018 2 27 12 1.341 337.5
2018 2 27 13 0.894 0
2018 2 27 14 0.894 22.5
2018 2 27 15 1.788 90
2018 2 27 16 0.894 0
2018 2 27 17 0.894 337.5
2018 2 27 18 0.894 247.5
2018 2 27 19 0.894 180
2018 2 27 20 1.341 202.5
2018 2 27 21 0.894 202.5
2018 2 27 22 1.341 202.5
2018 2 27 23 1.341 202.5
2018 2 27 9 1.341 292.5
2018 2 6 10 1.341 292.5
2018 2 6 11 0.894 315
2018 2 6 12 1.341 337.5
2018 2 6 13 0.894 315
2018 2 6 14 1.341 292.5
2018 2 6 15 1.341 270
2018 2 6 16 1.788 292.5
2018 2 6 17 1.788 292.5
2018 2 6 18 1.341 270
2018 2 6 19 1.341 270
2018 2 6 2 0.894 292.5
2018 2 6 20 1.788 247.5
2018 2 6 21 1.341 292.5
2018 2 6 3 0.894 292.5
2018 2 6 4 1.341 292.5
2018 2 6 5 1.341 270
2018 2 6 6 1.341 247.5
2018 2 6 7 0.894 292.5
2018 2 6 8 0.894 292.5
2018 2 6 9 1.341 292.5
2018 2 7 10 1.788 292.5
2018 2 7 11 1.788 270
2018 2 7 12 1.341 0
2018 2 7 13 1.788 0
2018 2 7 14 1.341 0
2018 2 7 15 1.341 0
2018 2 7 16 1.341 0
2018 2 7 17 1.788 247.5
2018 2 7 3 1.788 270
2018 2 7 4 1.788 292.5
2018 2 7 5 2.235 270
2018 2 7 6 1.788 270
2018 2 7 7 1.788 292.5
2018 2 7 8 1.341 315
2018 2 7 9 1.341 0
2018 2 8 10 0 67.5
2018 2 8 11 0.894 0
2018 2 8 12 0.447 0
2018 2 8 13 0.447 0
2018 2 8 14 0.894 337.5
2018 2 8 15 0.894 22.5
2018 2 8 16 0.447 22.5
2018 2 8 17 0.447 67.5
2018 2 8 18 0.447 67.5
2018 2 8 19 0.447 67.5
2018 2 8 7 0 135
2018 2 8 8 0.447 67.5
2018 2 8 9 0.447 67.5
2018 2 9 10 0.894 270
2018 2 9 11 0.447 315
2018 2 9 12 0.447 270
2018 2 9 13 1.341 22.5
2018 2 9 14 0.894 90
2018 2 9 15 0.894 22.5
2018 2 9 16 0.894 22.5
2018 2 9 17 1.341 90
2018 2 9 18 0.894 90
2018 2 9 19 0.894 90
2018 2 9 9 0.447 292.5
