2017	1	31	22	1.341	0
2017	1	31	5	0.894	315
2017	1	31	6	0.894	0
2017	1	31	7	0.894	315
2017	1	31	8	0.894	270
2017	1	31	9	1.341	315
2017	1	8	1	0.447	45
2017	1	8	10	0.894	292.5
2017	1	8	11	0.894	0
2017	1	8	12	0.894	0
2017	1	8	13	0.894	315
2017	1	8	14	1.341	0
2017	1	8	15	0.447	90
2017	1	8	16	0.894	112.5
2017	1	8	17	0.894	90
2017	1	8	18	0.894	112.5
2017	1	8	2	0.447	90
2017	1	8	3	0.894	180
2017	1	8	4	0.894	315
2017	1	8	5	1.341	90
2017	1	8	6	0.447	112.5
2017	1	8	7	0.894	292.5
2017	1	8	8	0.447	270
2017	1	8	9	0.447	0
2017	12	19	10	1.788	270
2017	12	19	11	1.788	270
2017	12	19	12	1.788	315
2017	12	19	13	1.341	315
2017	12	19	14	1.788	0
2017	12	19	15	1.788	315
2017	12	19	16	1.341	292.5
2017	12	19	17	1.341	292.5
2017	12	19	5	1.788	247.5
2017	12	19	6	1.341	247.5
2017	12	19	7	0.894	270
2017	12	19	8	0.894	247.5
2017	12	19	9	1.341	247.5
2017	12	21	10	0.894	225
2017	12	21	11	1.341	247.5
2017	12	21	12	1.341	315
2017	12	21	13	0.894	315
2017	12	21	14	0.894	45
2017	12	21	15	0.894	45
2017	12	21	16	0.894	0
2017	12	21	4	1.341	247.5
2017	12	21	5	1.341	202.5
2017	12	21	6	1.341	202.5
2017	12	21	7	0.894	202.5
2017	12	21	8	1.341	292.5
2017	12	21	9	1.341	247.5
2017	12	26	10	0.894	337.5
2017	12	26	11	0.894	337.5
